"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"0","0","0","0","0.7634086264256825","0.7634086264256825","0.7634086264256825"
"1","2","2","2","0.788497570092351","0.788497570092351","0.788497570092351"
"2","4","4","4","0.7965733231177526","0.7965733231177526","0.7965733231177526"
"3","6","6","6","0.8019594894639733","0.8019594894639733","0.8019594894639733"
"4","8","8","8","0.812392074729462","0.812392074729462","0.812392074729462"
"5","10","10","10","0.8222082257261581","0.8222082257261581","0.8222082257261581"
"6","12","12","12","0.8228132619663863","0.8228132619663863","0.8228132619663863"
"7","14","14","14","0.8270909423914441","0.8270909423914441","0.8270909423914441"
"8","16","16","16","0.8241782671432907","0.8241782671432907","0.8241782671432907"
"9","18","18","18","0.8350720285842026","0.8350720285842026","0.8350720285842026"
"10","20","20","20","0.8354529919528765","0.8354529919528765","0.8354529919528765"
"11","22","22","22","0.8351240263639399","0.8351240263639399","0.8351240263639399"
"12","24","24","24","0.8342290132415993","0.8342290132415993","0.8342290132415993"
"13","26","26","26","0.8421758992724616","0.8421758992724616","0.8421758992724616"
"14","28","28","28","0.8441129242151902","0.8441129242151902","0.8441129242151902"
"15","30","30","30","0.8405858997928355","0.8405858997928355","0.8405858997928355"
"16","32","32","32","0.8426950616260505","0.8426950616260505","0.8426950616260505"
"17","34","34","34","0.8439681498423761","0.8439681498423761","0.8439681498423761"
"18","36","36","36","0.8439636885231174","0.8439636885231174","0.8439636885231174"
"19","38","38","38","0.8530231869319777","0.8530231869319777","0.8530231869319777"
"20","40","40","40","0.8513734978623183","0.8513734978623183","0.8513734978623183"
"21","42","42","42","0.853818562872014","0.853818562872014","0.853818562872014"
"22","44","44","44","0.8552805833487145","0.8552805833487145","0.8552805833487145"
"23","46","46","46","0.8525210314859136","0.8525210314859136","0.8525210314859136"
"24","48","48","48","0.8598946608139201","0.8598946608139201","0.8598946608139201"
"25","50","50","50","0.8577573887987723","0.8577573887987723","0.8577573887987723"
"26","52","52","52","0.859931591474093","0.859931591474093","0.859931591474093"
"27","54","54","54","0.8569628343219772","0.8569628343219772","0.8569628343219772"
"28","56","56","56","0.8551749680846771","0.8551749680846771","0.8551749680846771"
"29","58","58","58","0.857133217023186","0.857133217023186","0.857133217023186"
"30","60","60","60","0.8588532468109631","0.8588532468109631","0.8588532468109631"
"31","62","62","62","0.864624926157825","0.864624926157825","0.864624926157825"
"32","64","64","64","0.8603428746056047","0.8603428746056047","0.8603428746056047"
"33","66","66","66","0.8679777710842972","0.8679777710842972","0.8679777710842972"
"34","68","68","68","0.867315656938882","0.867315656938882","0.867315656938882"
"35","70","70","70","0.861359939085432","0.861359939085432","0.861359939085432"
"36","72","72","72","0.8654292571357334","0.8654292571357334","0.8654292571357334"
"37","74","74","74","0.8702280840955157","0.8702280840955157","0.8702280840955157"
"38","76","76","76","0.8691891999403932","0.8691891999403932","0.8691891999403932"
"39","78","78","78","0.8628059394069231","0.8628059394069231","0.8628059394069231"
"40","80","80","80","0.86997554252959","0.86997554252959","0.86997554252959"
"41","82","82","82","0.8662936198819388","0.8662936198819388","0.8662936198819388"
"42","84","84","84","0.8634513853223201","0.8634513853223201","0.8634513853223201"
"43","86","86","86","0.8643475928234731","0.8643475928234731","0.8643475928234731"
"44","88","88","88","0.869595070527933","0.869595070527933","0.869595070527933"
"45","90","90","90","0.8643566209229534","0.8643566209229534","0.8643566209229534"
"46","92","92","92","0.8659736564357103","0.8659736564357103","0.8659736564357103"
"47","94","94","94","0.8676936680960907","0.8676936680960907","0.8676936680960907"
"48","96","96","96","0.8647072331991417","0.8647072331991417","0.8647072331991417"
"49","98","98","98","0.8662798491565311","0.8662798491565311","0.8662798491565311"
"50","100","100","100","0.8633511706523948","0.8633511706523948","0.8633511706523948"
"51","102","102","102","0.8649604564131499","0.8649604564131499","0.8649604564131499"
"52","104","104","104","0.8685468528113662","0.8685468528113662","0.8685468528113662"
"53","106","106","106","0.8686616006622243","0.8686616006622243","0.8686616006622243"
"54","108","108","108","0.8691264408000471","0.8691264408000471","0.8691264408000471"
"55","110","110","110","0.8727796046996981","0.8727796046996981","0.8727796046996981"
"56","112","112","112","0.8740152032478091","0.8740152032478091","0.8740152032478091"
"57","114","114","114","0.8694130398091837","0.8694130398091837","0.8694130398091837"
"58","116","116","116","0.8654693944416373","0.8654693944416373","0.8654693944416373"
"59","118","118","118","0.8682523418843607","0.8682523418843607","0.8682523418843607"
"60","120","120","120","0.8656683902363747","0.8656683902363747","0.8656683902363747"
"61","122","122","122","0.8667567559929269","0.8667567559929269","0.8667567559929269"
