"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"0","0","0","0","0.7611774989103625","0.7611774989103625","0.7611774989103625"
"1","2","2","2","0.7905533943945643","0.7905533943945643","0.7905533943945643"
"2","4","4","4","0.7932070493801148","0.7932070493801148","0.7932070493801148"
"3","6","6","6","0.8033425840782792","0.8033425840782792","0.8033425840782792"
"4","8","8","8","0.8120339657552118","0.8120339657552118","0.8120339657552118"
"5","10","10","10","0.815186326122492","0.815186326122492","0.815186326122492"
"6","12","12","12","0.8208138528641119","0.8208138528641119","0.8208138528641119"
"7","14","14","14","0.8232765208083209","0.8232765208083209","0.8232765208083209"
"8","16","16","16","0.8229782362670633","0.8229782362670633","0.8229782362670633"
"9","18","18","18","0.8232292644832895","0.8232292644832895","0.8232292644832895"
"10","20","20","20","0.8299785994748944","0.8299785994748944","0.8299785994748944"
"11","22","22","22","0.8252638797565154","0.8252638797565154","0.8252638797565154"
"12","24","24","24","0.8311279936295043","0.8311279936295043","0.8311279936295043"
"13","26","26","26","0.835894153177399","0.835894153177399","0.835894153177399"
"14","28","28","28","0.8312746899927136","0.8312746899927136","0.8312746899927136"
"15","30","30","30","0.8358698829850238","0.8358698829850238","0.8358698829850238"
"16","32","32","32","0.8451917686610754","0.8451917686610754","0.8451917686610754"
"17","34","34","34","0.8453128042504368","0.8453128042504368","0.8453128042504368"
"18","36","36","36","0.8521553130772294","0.8521553130772294","0.8521553130772294"
"19","38","38","38","0.8447184800941957","0.8447184800941957","0.8447184800941957"
"20","40","40","40","0.8468020243833491","0.8468020243833491","0.8468020243833491"
"21","42","42","42","0.8534260012231888","0.8534260012231888","0.8534260012231888"
"22","44","44","44","0.8539271560075296","0.8539271560075296","0.8539271560075296"
"23","46","46","46","0.8503091171010503","0.8503091171010503","0.8503091171010503"
"24","48","48","48","0.8520128193162696","0.8520128193162696","0.8520128193162696"
"25","50","50","50","0.8530714364445531","0.8530714364445531","0.8530714364445531"
"26","52","52","52","0.8528405117195478","0.8528405117195478","0.8528405117195478"
"27","54","54","54","0.8544084826329044","0.8544084826329044","0.8544084826329044"
"28","56","56","56","0.8570547723332658","0.8570547723332658","0.8570547723332658"
"29","58","58","58","0.8571297121119983","0.8571297121119983","0.8571297121119983"
"30","60","60","60","0.8582486592426709","0.8582486592426709","0.8582486592426709"
"31","62","62","62","0.8620363740835245","0.8620363740835245","0.8620363740835245"
"32","64","64","64","0.856788148316989","0.856788148316989","0.856788148316989"
"33","66","66","66","0.8611378582108493","0.8611378582108493","0.8611378582108493"
"34","68","68","68","0.8614540089505716","0.8614540089505716","0.8614540089505716"
"35","70","70","70","0.858467559611076","0.858467559611076","0.858467559611076"
"36","72","72","72","0.8577038342654921","0.8577038342654921","0.8577038342654921"
"37","74","74","74","0.8580016188309674","0.8580016188309674","0.8580016188309674"
"38","76","76","76","0.8577343100992882","0.8577343100992882","0.8577343100992882"
"39","78","78","78","0.8630230504359371","0.8630230504359371","0.8630230504359371"
"40","80","80","80","0.8686657466855354","0.8686657466855354","0.8686657466855354"
"41","82","82","82","0.8614071908928769","0.8614071908928769","0.8614071908928769"
"42","84","84","84","0.8589525972138632","0.8589525972138632","0.8589525972138632"
"43","86","86","86","0.8610217107397653","0.8610217107397653","0.8610217107397653"
"44","88","88","88","0.8662800472518001","0.8662800472518001","0.8662800472518001"
"45","90","90","90","0.8613969463423832","0.8613969463423832","0.8613969463423832"
"46","92","92","92","0.8643776970389392","0.8643776970389392","0.8643776970389392"
"47","94","94","94","0.8635494113495381","0.8635494113495381","0.8635494113495381"
"48","96","96","96","0.8641433559535451","0.8641433559535451","0.8641433559535451"
"49","98","98","98","0.8613910730502122","0.8613910730502122","0.8613910730502122"
"50","100","100","100","0.8661372880949569","0.8661372880949569","0.8661372880949569"
"51","102","102","102","0.8651350099915852","0.8651350099915852","0.8651350099915852"
"52","104","104","104","0.8633297598019485","0.8633297598019485","0.8633297598019485"
"53","106","106","106","0.8636803287212085","0.8636803287212085","0.8636803287212085"
