"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"213","426","426","426","0.8703911125661284","0.8703911125661284","0.8703911125661284"
"214","428","428","428","0.8778144146825856","0.8778144146825856","0.8778144146825856"
"215","430","430","430","0.8797927874122906","0.8797927874122906","0.8797927874122906"
"216","432","432","432","0.8733812060528402","0.8733812060528402","0.8733812060528402"
"217","434","434","434","0.8755215382216952","0.8755215382216952","0.8755215382216952"
"218","436","436","436","0.8738935558187302","0.8738935558187302","0.8738935558187302"
"219","438","438","438","0.8747319037104243","0.8747319037104243","0.8747319037104243"
"220","440","440","440","0.8767059286052596","0.8767059286052596","0.8767059286052596"
"221","442","442","442","0.8788533544454475","0.8788533544454475","0.8788533544454475"
"222","444","444","444","0.8761305758700817","0.8761305758700817","0.8761305758700817"
"223","446","446","446","0.8799934641355378","0.8799934641355378","0.8799934641355378"
"224","448","448","448","0.872397856004824","0.872397856004824","0.872397856004824"
"225","450","450","450","0.8779966711097278","0.8779966711097278","0.8779966711097278"
"226","452","452","452","0.8744410813790909","0.8744410813790909","0.8744410813790909"
"227","454","454","454","0.8814334303877401","0.8814334303877401","0.8814334303877401"
"228","456","456","456","0.8717690694651643","0.8717690694651643","0.8717690694651643"
"229","458","458","458","0.8763406377833576","0.8763406377833576","0.8763406377833576"
"230","460","460","460","0.8724308007063547","0.8724308007063547","0.8724308007063547"
"231","462","462","462","0.8765142499638315","0.8765142499638315","0.8765142499638315"
"232","464","464","464","0.8777484702748456","0.8777484702748456","0.8777484702748456"
"233","466","466","466","0.8762833375256458","0.8762833375256458","0.8762833375256458"
"234","468","468","468","0.8779133370226729","0.8779133370226729","0.8779133370226729"
"235","470","470","470","0.8758055366820613","0.8758055366820613","0.8758055366820613"
"236","472","472","472","0.8817878426605767","0.8817878426605767","0.8817878426605767"
"237","474","474","474","0.8770141068290657","0.8770141068290657","0.8770141068290657"
"238","476","476","476","0.8751599400290115","0.8751599400290115","0.8751599400290115"
"239","478","478","478","0.874360043026884","0.874360043026884","0.874360043026884"
"240","480","480","480","0.8722591158353595","0.8722591158353595","0.8722591158353595"
"241","482","482","482","0.8730034323872494","0.8730034323872494","0.8730034323872494"
"242","484","484","484","0.8746437624520617","0.8746437624520617","0.8746437624520617"
"243","486","486","486","0.88094517294045","0.88094517294045","0.88094517294045"
"244","488","488","488","0.8750898388468492","0.8750898388468492","0.8750898388468492"
"245","490","490","490","0.8752331231738625","0.8752331231738625","0.8752331231738625"
"246","492","492","492","0.8738322030382079","0.8738322030382079","0.8738322030382079"
"247","494","494","494","0.8759459023040455","0.8759459023040455","0.8759459023040455"
"248","496","496","496","0.8764155261481664","0.8764155261481664","0.8764155261481664"
"249","498","498","498","0.8757873067469217","0.8757873067469217","0.8757873067469217"
"250","500","500","500","0.8762938688035219","0.8762938688035219","0.8762938688035219"
"251","502","502","502","0.8749795449954667","0.8749795449954667","0.8749795449954667"
"252","504","504","504","0.8708592562104979","0.8708592562104979","0.8708592562104979"
"253","506","506","506","0.8734248193829535","0.8734248193829535","0.8734248193829535"
"254","508","508","508","0.87951215530937","0.87951215530937","0.87951215530937"
"255","510","510","510","0.8753714793138958","0.8753714793138958","0.8753714793138958"
"256","512","512","512","0.8745534985752743","0.8745534985752743","0.8745534985752743"
"257","514","514","514","0.8748378028264254","0.8748378028264254","0.8748378028264254"
"258","516","516","516","0.8796325612356772","0.8796325612356772","0.8796325612356772"
"259","518","518","518","0.8768458553073774","0.8768458553073774","0.8768458553073774"
"260","520","520","520","0.8755615690246608","0.8755615690246608","0.8755615690246608"
"261","522","522","522","0.8797259821192642","0.8797259821192642","0.8797259821192642"
"262","524","524","524","0.8788616686293825","0.8788616686293825","0.8788616686293825"
"263","526","526","526","0.8794175846201764","0.8794175846201764","0.8794175846201764"
"264","528","528","528","0.8790914745107773","0.8790914745107773","0.8790914745107773"
"265","530","530","530","0.8805969757206229","0.8805969757206229","0.8805969757206229"
"266","532","532","532","0.874749869890456","0.874749869890456","0.874749869890456"
"267","534","534","534","0.8742503608422858","0.8742503608422858","0.8742503608422858"
"268","536","536","536","0.8761216116208513","0.8761216116208513","0.8761216116208513"
"269","538","538","538","0.874674283690495","0.874674283690495","0.874674283690495"
"270","540","540","540","0.8737828346435738","0.8737828346435738","0.8737828346435738"
"271","542","542","542","0.8728108528309738","0.8728108528309738","0.8728108528309738"
"272","544","544","544","0.875173820408053","0.875173820408053","0.875173820408053"
"273","546","546","546","0.8742031275011373","0.8742031275011373","0.8742031275011373"
"274","548","548","548","0.8728742361705084","0.8728742361705084","0.8728742361705084"
"275","550","550","550","0.8799194703751924","0.8799194703751924","0.8799194703751924"
"276","552","552","552","0.8786528987643594","0.8786528987643594","0.8786528987643594"
"277","554","554","554","0.8746435016873243","0.8746435016873243","0.8746435016873243"
"278","556","556","556","0.8776737553440489","0.8776737553440489","0.8776737553440489"
"279","558","558","558","0.8768195322362319","0.8768195322362319","0.8768195322362319"
"280","560","560","560","0.8762539794919196","0.8762539794919196","0.8762539794919196"
"281","562","562","562","0.8694573862190412","0.8694573862190412","0.8694573862190412"
"282","564","564","564","0.8768331464192652","0.8768331464192652","0.8768331464192652"
"283","566","566","566","0.8741382998467208","0.8741382998467208","0.8741382998467208"
"284","568","568","568","0.8736353439710133","0.8736353439710133","0.8736353439710133"
"285","570","570","570","0.8735917011985088","0.8735917011985088","0.8735917011985088"
"286","572","572","572","0.8712495138507832","0.8712495138507832","0.8712495138507832"
"287","574","574","574","0.8728499222791621","0.8728499222791621","0.8728499222791621"
"288","576","576","576","0.8752253252996851","0.8752253252996851","0.8752253252996851"
"289","578","578","578","0.8736181631754387","0.8736181631754387","0.8736181631754387"
"290","580","580","580","0.8742241135470356","0.8742241135470356","0.8742241135470356"
"291","582","582","582","0.8752607171081078","0.8752607171081078","0.8752607171081078"
"292","584","584","584","0.8795564119885042","0.8795564119885042","0.8795564119885042"
"293","586","586","586","0.8766600604859685","0.8766600604859685","0.8766600604859685"
"294","588","588","588","0.8745853303579146","0.8745853303579146","0.8745853303579146"
"295","590","590","590","0.8722964822724538","0.8722964822724538","0.8722964822724538"
"296","592","592","592","0.8689478896177614","0.8689478896177614","0.8689478896177614"
"297","594","594","594","0.8754539883016598","0.8754539883016598","0.8754539883016598"
"298","596","596","596","0.8758031861974941","0.8758031861974941","0.8758031861974941"
"299","598","598","598","0.8738223099265743","0.8738223099265743","0.8738223099265743"
"300","600","600","600","0.8769655615880292","0.8769655615880292","0.8769655615880292"
"301","602","602","602","0.8724913027359885","0.8724913027359885","0.8724913027359885"
"302","604","604","604","0.8719635835204071","0.8719635835204071","0.8719635835204071"
"303","606","606","606","0.8741163311053557","0.8741163311053557","0.8741163311053557"
"304","608","608","608","0.8740795552383919","0.8740795552383919","0.8740795552383919"
"305","610","610","610","0.8734852950483727","0.8734852950483727","0.8734852950483727"
"306","612","612","612","0.8740819306444256","0.8740819306444256","0.8740819306444256"
"307","614","614","614","0.8699855869355305","0.8699855869355305","0.8699855869355305"
"308","616","616","616","0.8740958098372024","0.8740958098372024","0.8740958098372024"
"309","618","618","618","0.8770853642649599","0.8770853642649599","0.8770853642649599"
"310","620","620","620","0.8734316435942971","0.8734316435942971","0.8734316435942971"
"311","622","622","622","0.8707855016713666","0.8707855016713666","0.8707855016713666"
"312","624","624","624","0.8748723647314904","0.8748723647314904","0.8748723647314904"
"313","626","626","626","0.8745846164062795","0.8745846164062795","0.8745846164062795"
"314","628","628","628","0.8732825222519781","0.8732825222519781","0.8732825222519781"
"315","630","630","630","0.8727310291351037","0.8727310291351037","0.8727310291351037"
"316","632","632","632","0.8750129513356592","0.8750129513356592","0.8750129513356592"
"317","634","634","634","0.8771337645488493","0.8771337645488493","0.8771337645488493"
"318","636","636","636","0.876931648373411","0.876931648373411","0.876931648373411"
"319","638","638","638","0.8805732188569131","0.8805732188569131","0.8805732188569131"
"320","640","640","640","0.8818511800798728","0.8818511800798728","0.8818511800798728"
"321","642","642","642","0.8784077507162636","0.8784077507162636","0.8784077507162636"
"322","644","644","644","0.8756303184537656","0.8756303184537656","0.8756303184537656"
"323","646","646","646","0.8746974014909215","0.8746974014909215","0.8746974014909215"
"324","648","648","648","0.8760749801590971","0.8760749801590971","0.8760749801590971"
"325","650","650","650","0.8729887151574791","0.8729887151574791","0.8729887151574791"
"326","652","652","652","0.8712883235950217","0.8712883235950217","0.8712883235950217"
"327","654","654","654","0.874184757344323","0.874184757344323","0.874184757344323"
"328","656","656","656","0.8707902920525918","0.8707902920525918","0.8707902920525918"
"329","658","658","658","0.8744098575721866","0.8744098575721866","0.8744098575721866"
"330","660","660","660","0.874195643226261","0.874195643226261","0.874195643226261"
"331","662","662","662","0.8747421513488641","0.8747421513488641","0.8747421513488641"
"332","664","664","664","0.8745046582415643","0.8745046582415643","0.8745046582415643"
