"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"100","200","200","200","0.8698403226562406","0.8698403226562406","0.8698403226562406"
"101","202","202","202","0.8684177373019263","0.8684177373019263","0.8684177373019263"
"102","204","204","204","0.8661259041016068","0.8661259041016068","0.8661259041016068"
"103","206","206","206","0.8716505193053172","0.8716505193053172","0.8716505193053172"
"104","208","208","208","0.8788931512855752","0.8788931512855752","0.8788931512855752"
"105","210","210","210","0.8731164311237293","0.8731164311237293","0.8731164311237293"
"106","212","212","212","0.8763684200490515","0.8763684200490515","0.8763684200490515"
"107","214","214","214","0.8780630849231565","0.8780630849231565","0.8780630849231565"
"108","216","216","216","0.8766215867615368","0.8766215867615368","0.8766215867615368"
"109","218","218","218","0.8758173090574252","0.8758173090574252","0.8758173090574252"
"110","220","220","220","0.8765683661494139","0.8765683661494139","0.8765683661494139"
"111","222","222","222","0.8696536997463891","0.8696536997463891","0.8696536997463891"
"112","224","224","224","0.8744895395402555","0.8744895395402555","0.8744895395402555"
"113","226","226","226","0.8745479830470164","0.8745479830470164","0.8745479830470164"
"114","228","228","228","0.8741489904923474","0.8741489904923474","0.8741489904923474"
"115","230","230","230","0.8723507892663619","0.8723507892663619","0.8723507892663619"
"116","232","232","232","0.8727620399524193","0.8727620399524193","0.8727620399524193"
"117","234","234","234","0.8717317989302069","0.8717317989302069","0.8717317989302069"
"118","236","236","236","0.8711899508332712","0.8711899508332712","0.8711899508332712"
"119","238","238","238","0.8740440911176179","0.8740440911176179","0.8740440911176179"
"120","240","240","240","0.874686090966547","0.874686090966547","0.874686090966547"
"121","242","242","242","0.8791240026797492","0.8791240026797492","0.8791240026797492"
"122","244","244","244","0.8750732747926971","0.8750732747926971","0.8750732747926971"
"123","246","246","246","0.8715766375102193","0.8715766375102193","0.8715766375102193"
"124","248","248","248","0.8700584807266826","0.8700584807266826","0.8700584807266826"
"125","250","250","250","0.8726702459456636","0.8726702459456636","0.8726702459456636"
"126","252","252","252","0.8727049221861778","0.8727049221861778","0.8727049221861778"
"127","254","254","254","0.873795727910792","0.873795727910792","0.873795727910792"
"128","256","256","256","0.8718132284686407","0.8718132284686407","0.8718132284686407"
"129","258","258","258","0.8722625865803555","0.8722625865803555","0.8722625865803555"
"130","260","260","260","0.8728800725601528","0.8728800725601528","0.8728800725601528"
"131","262","262","262","0.8721016559395371","0.8721016559395371","0.8721016559395371"
"132","264","264","264","0.8714675071272838","0.8714675071272838","0.8714675071272838"
"133","266","266","266","0.8683048221462365","0.8683048221462365","0.8683048221462365"
"134","268","268","268","0.870529987067001","0.870529987067001","0.870529987067001"
