"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"26","52","52","52","0.8555634093938073","0.8555634093938073","0.8555634093938073"
"27","54","54","54","0.8537523451973311","0.8537523451973311","0.8537523451973311"
"28","56","56","56","0.8576192060806815","0.8576192060806815","0.8576192060806815"
"29","58","58","58","0.8581001702503027","0.8581001702503027","0.8581001702503027"
"30","60","60","60","0.8576052308054469","0.8576052308054469","0.8576052308054469"
"31","62","62","62","0.8595163156378695","0.8595163156378695","0.8595163156378695"
"32","64","64","64","0.857667464173788","0.857667464173788","0.857667464173788"
"33","66","66","66","0.8564631097962744","0.8564631097962744","0.8564631097962744"
"34","68","68","68","0.8593979910782243","0.8593979910782243","0.8593979910782243"
"35","70","70","70","0.859153761191767","0.859153761191767","0.859153761191767"
"36","72","72","72","0.855422852491117","0.855422852491117","0.855422852491117"
"37","74","74","74","0.8613314682482911","0.8613314682482911","0.8613314682482911"
"38","76","76","76","0.8556686492256798","0.8556686492256798","0.8556686492256798"
"39","78","78","78","0.8544696749790218","0.8544696749790218","0.8544696749790218"
"40","80","80","80","0.8622794825493618","0.8622794825493618","0.8622794825493618"
"41","82","82","82","0.8623582806210844","0.8623582806210844","0.8623582806210844"
"42","84","84","84","0.8613893999898214","0.8613893999898214","0.8613893999898214"
"43","86","86","86","0.8629017372406151","0.8629017372406151","0.8629017372406151"
"44","88","88","88","0.8592355199842515","0.8592355199842515","0.8592355199842515"
"45","90","90","90","0.8643500049240928","0.8643500049240928","0.8643500049240928"
"46","92","92","92","0.8600728529042286","0.8600728529042286","0.8600728529042286"
"47","94","94","94","0.8654333839278854","0.8654333839278854","0.8654333839278854"
"48","96","96","96","0.8612008310097198","0.8612008310097198","0.8612008310097198"
"49","98","98","98","0.867651315356202","0.867651315356202","0.867651315356202"
"50","100","100","100","0.8634013636776834","0.8634013636776834","0.8634013636776834"
"51","102","102","102","0.862007451100422","0.862007451100422","0.862007451100422"
"52","104","104","104","0.8658629812779952","0.8658629812779952","0.8658629812779952"
"53","106","106","106","0.8631617698346471","0.8631617698346471","0.8631617698346471"
"54","108","108","108","0.8647023809846955","0.8647023809846955","0.8647023809846955"
"55","110","110","110","0.8633614838697838","0.8633614838697838","0.8633614838697838"
"56","112","112","112","0.8625277168590563","0.8625277168590563","0.8625277168590563"
"57","114","114","114","0.8646479599202573","0.8646479599202573","0.8646479599202573"
"58","116","116","116","0.8629097975514742","0.8629097975514742","0.8629097975514742"
"59","118","118","118","0.8675859960782648","0.8675859960782648","0.8675859960782648"
"60","120","120","120","0.8671558651287967","0.8671558651287967","0.8671558651287967"
"61","122","122","122","0.8646570109181652","0.8646570109181652","0.8646570109181652"
"62","124","124","124","0.8671609583139054","0.8671609583139054","0.8671609583139054"
"63","126","126","126","0.8729269585778372","0.8729269585778372","0.8729269585778372"
"64","128","128","128","0.8703551933368824","0.8703551933368824","0.8703551933368824"
"65","130","130","130","0.8714791365153666","0.8714791365153666","0.8714791365153666"
"66","132","132","132","0.8697797334490709","0.8697797334490709","0.8697797334490709"
"67","134","134","134","0.8631397490982943","0.8631397490982943","0.8631397490982943"
"68","136","136","136","0.8748688338596505","0.8748688338596505","0.8748688338596505"
"69","138","138","138","0.8644255771603699","0.8644255771603699","0.8644255771603699"
"70","140","140","140","0.8745463267668321","0.8745463267668321","0.8745463267668321"
"71","142","142","142","0.8756800489981342","0.8756800489981342","0.8756800489981342"
