"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"65","130","130","130","0.13170128572902834","0.13170128572902834","0.13170128572902834"
"66","132","132","132","0.13072410985775676","0.13072410985775676","0.13072410985775676"
"67","134","134","134","0.13134487663220215","0.13134487663220215","0.13134487663220215"
"68","136","136","136","0.13302657007745755","0.13302657007745755","0.13302657007745755"
"69","138","138","138","0.13271870800476557","0.13271870800476557","0.13271870800476557"
"70","140","140","140","0.13112399372153102","0.13112399372153102","0.13112399372153102"
"71","142","142","142","0.13218093735480343","0.13218093735480343","0.13218093735480343"
"72","144","144","144","0.1299208976434926","0.1299208976434926","0.1299208976434926"
"73","146","146","146","0.1298719607210005","0.1298719607210005","0.1298719607210005"
"74","148","148","148","0.1318045096904705","0.1318045096904705","0.1318045096904705"
"75","150","150","150","0.1314621297497045","0.1314621297497045","0.1314621297497045"
"76","152","152","152","0.13354738971220853","0.13354738971220853","0.13354738971220853"
"77","154","154","154","0.12898593455306545","0.12898593455306545","0.12898593455306545"
"78","156","156","156","0.12888183522541483","0.12888183522541483","0.12888183522541483"
"79","158","158","158","0.12891826975420378","0.12891826975420378","0.12891826975420378"
"80","160","160","160","0.13038224320847297","0.13038224320847297","0.13038224320847297"
"81","162","162","162","0.1284516866846075","0.1284516866846075","0.1284516866846075"
"82","164","164","164","0.1322404059313913","0.1322404059313913","0.1322404059313913"
