"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"79","158","158","158","0.13093091257286607","0.13093091257286607","0.13093091257286607"
"80","160","160","160","0.13096414407471063","0.13096414407471063","0.13096414407471063"
"81","162","162","162","0.13096224725529185","0.13096224725529185","0.13096224725529185"
"82","164","164","164","0.13075137342395962","0.13075137342395962","0.13075137342395962"
"83","166","166","166","0.13012382538087727","0.13012382538087727","0.13012382538087727"
"84","168","168","168","0.12968923173299077","0.12968923173299077","0.12968923173299077"
"85","170","170","170","0.13074058141937442","0.13074058141937442","0.13074058141937442"
"86","172","172","172","0.13018987134657156","0.13018987134657156","0.13018987134657156"
"87","174","174","174","0.13029684642106015","0.13029684642106015","0.13029684642106015"
"88","176","176","176","0.13414840430516448","0.13414840430516448","0.13414840430516448"
"89","178","178","178","0.13211727277445434","0.13211727277445434","0.13211727277445434"
"90","180","180","180","0.13413853181909416","0.13413853181909416","0.13413853181909416"
"91","182","182","182","0.13115596233230029","0.13115596233230029","0.13115596233230029"
"92","184","184","184","0.13090218737582995","0.13090218737582995","0.13090218737582995"
"93","186","186","186","0.13263851952100902","0.13263851952100902","0.13263851952100902"
"94","188","188","188","0.13071604742626328","0.13071604742626328","0.13071604742626328"
"95","190","190","190","0.12888001922361048","0.12888001922361048","0.12888001922361048"
"96","192","192","192","0.12900861678445452","0.12900861678445452","0.12900861678445452"
"97","194","194","194","0.13079036057368942","0.13079036057368942","0.13079036057368942"
"98","196","196","196","0.1321956885687947","0.1321956885687947","0.1321956885687947"
"99","198","198","198","0.12934926278729428","0.12934926278729428","0.12934926278729428"
"100","200","200","200","0.12807576460248876","0.12807576460248876","0.12807576460248876"
"101","202","202","202","0.1302409385499244","0.1302409385499244","0.1302409385499244"
"102","204","204","204","0.13106270830309963","0.13106270830309963","0.13106270830309963"
"103","206","206","206","0.1307561295103789","0.1307561295103789","0.1307561295103789"
"104","208","208","208","0.1301375306147333","0.1301375306147333","0.1301375306147333"
"105","210","210","210","0.12940478748937337","0.12940478748937337","0.12940478748937337"
"106","212","212","212","0.13177900803575596","0.13177900803575596","0.13177900803575596"
"107","214","214","214","0.13091823639844663","0.13091823639844663","0.13091823639844663"
"108","216","216","216","0.12764261718414874","0.12764261718414874","0.12764261718414874"
"109","218","218","218","0.1312636470085542","0.1312636470085542","0.1312636470085542"
"110","220","220","220","0.12837172524142174","0.12837172524142174","0.12837172524142174"
"111","222","222","222","0.13292706557887143","0.13292706557887143","0.13292706557887143"
"112","224","224","224","0.1288227537748624","0.1288227537748624","0.1288227537748624"
"113","226","226","226","0.1284981019855695","0.1284981019855695","0.1284981019855695"
"114","228","228","228","0.1316215453311168","0.1316215453311168","0.1316215453311168"
"115","230","230","230","0.12906458877216076","0.12906458877216076","0.12906458877216076"
"116","232","232","232","0.12753244526323673","0.12753244526323673","0.12753244526323673"
"117","234","234","234","0.1302774554975072","0.1302774554975072","0.1302774554975072"
"118","236","236","236","0.12983146304205292","0.12983146304205292","0.12983146304205292"
"119","238","238","238","0.12915646592942942","0.12915646592942942","0.12915646592942942"
"120","240","240","240","0.1293776924747902","0.1293776924747902","0.1293776924747902"
"121","242","242","242","0.1295740393854416","0.1295740393854416","0.1295740393854416"
"122","244","244","244","0.129896101484488","0.129896101484488","0.129896101484488"
"123","246","246","246","0.1270174520205415","0.1270174520205415","0.1270174520205415"
"124","248","248","248","0.12815537511746541","0.12815537511746541","0.12815537511746541"
"125","250","250","250","0.12651571462553188","0.12651571462553188","0.12651571462553188"
"126","252","252","252","0.12892382149254386","0.12892382149254386","0.12892382149254386"
"127","254","254","254","0.1265376211923085","0.1265376211923085","0.1265376211923085"
"128","256","256","256","0.1267204772361113","0.1267204772361113","0.1267204772361113"
"129","258","258","258","0.1302976622647919","0.1302976622647919","0.1302976622647919"
"130","260","260","260","0.12898761623444863","0.12898761623444863","0.12898761623444863"
"131","262","262","262","0.12826141379209288","0.12826141379209288","0.12826141379209288"
"132","264","264","264","0.13038337533495659","0.13038337533495659","0.13038337533495659"
"133","266","266","266","0.1299579300874086","0.1299579300874086","0.1299579300874086"
"134","268","268","268","0.1281094946517176","0.1281094946517176","0.1281094946517176"
"135","270","270","270","0.1276705416308063","0.1276705416308063","0.1276705416308063"
"136","272","272","272","0.12862332568107065","0.12862332568107065","0.12862332568107065"
"137","274","274","274","0.12731957004664893","0.12731957004664893","0.12731957004664893"
"138","276","276","276","0.1272913753781959","0.1272913753781959","0.1272913753781959"
"139","278","278","278","0.12903969771117632","0.12903969771117632","0.12903969771117632"
"140","280","280","280","0.12901861927398015","0.12901861927398015","0.12901861927398015"
"141","282","282","282","0.12942832314430278","0.12942832314430278","0.12942832314430278"
"142","284","284","284","0.12960507748204633","0.12960507748204633","0.12960507748204633"
"143","286","286","286","0.1291878612405003","0.1291878612405003","0.1291878612405003"
"144","288","288","288","0.13015480108618943","0.13015480108618943","0.13015480108618943"
"145","290","290","290","0.12833149629552373","0.12833149629552373","0.12833149629552373"
"146","292","292","292","0.12924402990735945","0.12924402990735945","0.12924402990735945"
"147","294","294","294","0.13017568520064385","0.13017568520064385","0.13017568520064385"
"148","296","296","296","0.1277588750334977","0.1277588750334977","0.1277588750334977"
"149","298","298","298","0.12637852172009606","0.12637852172009606","0.12637852172009606"
"150","300","300","300","0.12928391949232562","0.12928391949232562","0.12928391949232562"
"151","302","302","302","0.13012208576306694","0.13012208576306694","0.13012208576306694"
"152","304","304","304","0.1310201746990666","0.1310201746990666","0.1310201746990666"
"153","306","306","306","0.12996121179852396","0.12996121179852396","0.12996121179852396"
