"epoch","Name: hopfield_prot - _step","Name: hopfield_prot - _step__MIN","Name: hopfield_prot - _step__MAX","Name: hopfield_prot - ci_val","Name: hopfield_prot - ci_val__MIN","Name: hopfield_prot - ci_val__MAX"
"84","168","168","168","0.8631758924308641","0.8618033679361291","0.8647213176862855"
"85","170","170","170","0.8609404675013907","0.8574602350365952","0.8624204212757932"
"86","172","172","172","0.8609294072871718","0.8576866182333118","0.8643032518295133"
"87","174","174","174","0.8626822450741123","0.8613981517013061","0.865306141462248"
"88","176","176","176","0.8617092227060887","0.8593589526849466","0.8632175421753335"
"89","178","178","178","0.8629848708740834","0.8617899450000175","0.8645153702197619"
"90","180","180","180","0.8644683209866155","0.8629762390677909","0.8662494461354084"
"91","182","182","182","0.8631484969443809","0.861591812474917","0.8648464139096375"
"92","184","184","184","0.8617858863063059","0.8579943623666457","0.865107917438984"
"93","186","186","186","0.862098793670308","0.859370727705092","0.8635225395474435"
"94","188","188","188","0.8631785004908135","0.860004631182124","0.865232437182025"
"95","190","190","190","0.864506373509611","0.8608233910558324","0.8667142959053632"
"96","192","192","192","0.8645690581704617","0.8620149302508217","0.8669346499327315"
"97","194","194","194","0.8640517815512118","0.8626969341777181","0.8654127390868754"
"98","196","196","196","0.8622826499541627","0.8608712127377407","0.8635442474916835"
"99","198","198","198","0.8636886300201294","0.8586998782857878","0.865734160119875"
"100","200","200","200","0.862447950265105","0.8597719053905031","0.8648386628441751"
"101","202","202","202","0.8646015012963083","0.8600884244628473","0.8664611740913692"
"102","204","204","204","0.8621620813397921","0.8570812408713995","0.8659948192897349"
"103","206","206","206","0.8622927583282936","0.8583358319699803","0.8663915321731552"
"104","208","208","208","0.8629672717710161","0.8606566888658923","0.8666219146052899"
"105","210","210","210","0.863789065541282","0.8608647862172994","0.8654848753568183"
"106","212","212","212","0.8652515633096384","0.8629412387953078","0.8675535078015515"
"107","214","214","214","0.8646332754079573","0.8611545045478418","0.8671550815776266"
"108","216","216","216","0.8645357425384528","0.860115521867578","0.8671520168273026"
"109","218","218","218","0.8653646333625975","0.8622938604666753","0.867202794974963"
"110","220","220","220","0.8652653640470476","0.8631607663540174","0.8670784665083915"
"111","222","222","222","0.8656166970066147","0.8622591330234796","0.8677884950819434"
"112","224","224","224","0.865716563958421","0.8641443230560689","0.8678938978157499"
"113","226","226","226","0.8657040422907677","0.8647171246357227","0.8670560761401127"
"114","228","228","228","0.8650332965522075","0.8600965090640873","0.8677113846653705"
"115","230","230","230","0.8643262943662379","0.8595101428920753","0.8668090027734069"
"116","232","232","232","0.8635619160058503","0.859544781749015","0.8676584648701594"
"117","234","234","234","0.8665416619924216","0.865400437522684","0.8679103646431401"
"118","236","236","236","0.8661019488008834","0.8634995221968325","0.8689457238740894"
"119","238","238","238","0.8643570611666261","0.8622547419820199","0.8682080626179572"
"120","240","240","240","0.8670226775058418","0.8629688699526183","0.8686158860156066"
"121","242","242","242","0.8667474973327346","0.8641418809860328","0.8701133055277067"
"122","244","244","244","0.8677581921064081","0.8643202186148524","0.8714614282765641"
"123","246","246","246","0.8655834580597462","0.8629595033417177","0.86987926448064"
"124","248","248","248","0.868041454094433","0.8652684760795405","0.8695712725941355"
"125","250","250","250","0.8669248101149734","0.8655113242431309","0.8692724627382618"
"126","252","252","252","0.8658916823142546","0.8632658472260166","0.8676548026720005"
"127","254","254","254","0.8682597667150548","0.865507279148039","0.8715014778596915"
"128","256","256","256","0.86776635642321","0.8661445889786394","0.8703825010244874"
"129","258","258","258","0.8661536023549671","0.86433969819941","0.8678209288470226"
"130","260","260","260","0.8671462073277552","0.8619740584673746","0.8704275762877369"
"131","262","262","262","0.8672140892986515","0.8622639941268554","0.8695545321389865"
"132","264","264","264","0.8675331465630937","0.8656302931298331","0.8686373174493968"
"133","266","266","266","0.8664614982006645","0.864789371023911","0.8680469684269493"
"134","268","268","268","0.8672469321488936","0.8653446785631023","0.8707574866018023"
"135","270","270","270","0.869345769936048","0.868411415717119","0.8714709977906085"
"136","272","272","272","0.8686519416386955","0.8663050691539352","0.870009354484113"
"137","274","274","274","0.8679009983279252","0.8635050032558764","0.8694934738758777"
"138","276","276","276","0.8685547655512114","0.867065428127122","0.8700784125135398"
"139","278","278","278","0.8694169515202839","0.8676207659319435","0.8718511283375217"
"140","280","280","280","0.8691385387908422","0.8665656575827406","0.8713045789078914"
"141","282","282","282","0.8680317291342139","0.8664475595583662","0.8704120172730845"
"142","284","284","284","0.8686175979301503","0.8643982989853831","0.8714766312176714"
"143","286","286","286","0.8694630893304076","0.8678983774755883","0.8705296322506972"
"144","288","288","288","0.8684541977011406","0.8645369493799318","0.8724186862370861"
"145","290","290","290","0.8699228569640747","0.8655787573796925","0.8729516900243005"
"146","292","292","292","0.8703785166343614","0.8678093082043218","0.8720823409827017"
"147","294","294","294","0.8709125992778162","0.8685789314569184","0.8754253373474621"
"148","296","296","296","0.8692553663432196","0.8640352146171376","0.8752149394270439"
"149","298","298","298","0.8693483869410044","0.8660749479094927","0.8726801415125339"
"150","300","300","300","0.868015172337191","0.8645251073487864","0.8723044136487457"
"151","302","302","302","0.8688844503797863","0.860466651416102","0.871864453449396"
"152","304","304","304","0.8694999127231604","0.8638194514968184","0.8732379022531067"
"153","306","306","306","0.8693734717558002","0.8671968530525238","0.8709782210045671"
"154","308","308","308","0.8693441132151005","0.8676806436401202","0.8726439371907967"
"155","310","310","310","0.8686329093305846","0.8673689983069879","0.8702323349621496"
"156","312","312","312","0.8722890771354145","0.8677301212136124","0.8758524850869168"
"157","314","314","314","0.8699652873852373","0.8663153531200948","0.8732822552645965"
"158","316","316","316","0.8676759160959536","0.8627851357755632","0.870210294820622"
"159","318","318","318","0.8691664229397444","0.8666539683733785","0.8716547312112481"
"160","320","320","320","0.8691509359999131","0.8656103332631716","0.8719357110283261"
"161","322","322","322","0.8690532969856756","0.864806336717732","0.8714770769903953"
"162","324","324","324","0.8681087731871783","0.8632711033142833","0.8724410513670646"
"163","326","326","326","0.8679667461757712","0.8620731812631174","0.8711885844191968"
"164","328","328","328","0.8687736366081896","0.8644565011169462","0.8722979034283985"
"165","330","330","330","0.867297178106271","0.8633059612155832","0.87059840738602"
"166","332","332","332","0.8691076702935385","0.8655972526217889","0.8738759316213751"
"167","334","334","334","0.8693621094618423","0.8658013649539583","0.8722741708258965"
"168","336","336","336","0.8694139392787749","0.8655014763565975","0.8725744386533805"
"169","338","338","338","0.869590662600487","0.8652562780780209","0.872571566148284"
"170","340","340","340","0.8682157475490657","0.8650872483465882","0.8715193841204331"
"171","342","342","342","0.8698161095698463","0.8665055679595423","0.8714024686129026"
"172","344","344","344","0.8695386415201684","0.8676825063544463","0.8729034341698149"
"173","346","346","346","0.8679287959861345","0.865045578497948","0.8717158743000146"
"174","348","348","348","0.8702728198087654","0.8687515418084467","0.8720472554566422"
"175","350","350","350","0.8684413287034761","0.866336393680493","0.8731738827610059"
"176","352","352","352","0.8690497794021537","0.866613229019618","0.8714606316944038"
"177","354","354","354","0.8677324684630138","0.8636415807680276","0.8717834471949536"
"178","356","356","356","0.8670862406819555","0.8628842325158994","0.8703802333142017"
"179","358","358","358","0.868112892220472","0.8659465646859527","0.8712429293163793"
"180","360","360","360","0.8697004283916921","0.865818115361537","0.872101389303593"
"181","362","362","362","0.8687047552286806","0.8599012354414678","0.8717372602874748"
"182","364","364","364","0.8694250688003464","0.8653842839083439","0.8722582235118399"
"183","366","366","366","0.870484553708877","0.8666567437774474","0.8739612524797281"
"184","368","368","368","0.8690620174174768","0.8633385814991442","0.8719601087244018"
"185","370","370","370","0.8682739616658169","0.8593683545486132","0.8719433520687846"
"186","372","372","372","0.869602623296393","0.8658959815824282","0.871747399373116"
"187","374","374","374","0.86936360794748","0.8607833089248332","0.8725740625952902"
"188","376","376","376","0.8688427923044095","0.859611041855503","0.8721833492157048"
"189","378","378","378","0.8676135484334366","0.857450176606731","0.8737030555710636"
"190","380","380","380","0.8689112027716785","0.864231953670087","0.8738686128349865"
"191","382","382","382","0.8688945558663509","0.861484441851862","0.8735822315891243"
"192","384","384","384","0.8686273701018516","0.8620394920444046","0.874566145925626"
"193","386","386","386","0.8700467038973102","0.8642482998325053","0.8750411088341695"
"194","388","388","388","0.8697343547678266","0.8674232502454938","0.8714983608842242"
"195","390","390","390","0.8713782599946202","0.864124408095578","0.8791242248211377"
"196","392","392","392","0.8710460898834101","0.8686147422613268","0.8747100817244398"
"197","394","394","394","0.8702739154589494","0.8635946514794944","0.8733899539893616"
"198","396","396","396","0.8705176573511844","0.8667963894683571","0.8726087134390749"
"199","398","398","398","0.8711407318911484","0.8661772837663141","0.876497681577013"
"200","400","400","400","0.8706258191655781","0.8657732438356968","0.8728115293850336"
"201","402","402","402","0.8694968337001621","0.8614537442006187","0.8717739181544966"
"202","404","404","404","0.8692408094821088","0.8641187289967969","0.8728320455098936"
"203","406","406","406","0.8701746074503252","0.8638278104468461","0.8739431582354916"
"204","408","408","408","0.8700571694853828","0.8588367384202288","0.8771297234200862"
"205","410","410","410","0.8695039339294818","0.8643736275242689","0.8729727073792601"
"206","412","412","412","0.8704358460295412","0.864866393460545","0.8740006054305696"
"207","414","414","414","0.8721948266460426","0.8654986143197322","0.8753135902374466"
"208","416","416","416","0.8714674234162277","0.8651110460533489","0.8752938471376723"
"209","418","418","418","0.8717468926878524","0.8653416443930386","0.8745642520531227"
"210","420","420","420","0.869195062560246","0.8641229294642041","0.8733342850635974"
"211","422","422","422","0.8682747813790993","0.8609474847426158","0.8723261586375675"
"212","424","424","424","0.8713878271000178","0.8627070997576379","0.8760139422353607"
"213","426","426","426","0.8708545358651788","0.8625761103279137","0.8793715187655948"
"214","428","428","428","0.8711358528856351","0.8602912318916711","0.8766042666730385"
"215","430","430","430","0.8709855167807479","0.864678619113281","0.8761550293387665"
"216","432","432","432","0.8696840955189847","0.8672073150679354","0.8718727708144394"
"217","434","434","434","0.8713077418402463","0.8656043753037678","0.8770810871831155"
"218","436","436","436","0.8700381006160882","0.8650997195525487","0.8733833017138252"
"219","438","438","438","0.8700759629223933","0.8652683426958742","0.8763253276045606"
"220","440","440","440","0.8694670630159204","0.862570806385785","0.8739660049079746"
"221","442","442","442","0.8696089031875454","0.8632776684961732","0.8737490857142612"
"222","444","444","444","0.8697840736587178","0.8629143944278774","0.8728010692338627"
"223","446","446","446","0.8711107864276455","0.8651042061479826","0.8746163329087684"
"224","448","448","448","0.8718080187391115","0.8616081935846155","0.8767804726817183"
"225","450","450","450","0.8698303621906749","0.8636308593001026","0.874558050657181"
"226","452","452","452","0.870580968342485","0.8598013132534392","0.8774250616813261"
"227","454","454","454","0.8699670322288483","0.865130918291332","0.8728533574531131"
"228","456","456","456","0.8719017212264106","0.8678495822848169","0.8754780141940274"
"229","458","458","458","0.8717540511918834","0.8631920243991517","0.8765474677179259"
"230","460","460","460","0.8733830257546191","0.8683900202282777","0.8776759563881045"
"231","462","462","462","0.8719752966048417","0.8666873820466786","0.8756248135384792"
"232","464","464","464","0.8696861101094704","0.8672773362787136","0.8711710388743896"
"233","466","466","466","0.8694913419533746","0.8658638041808353","0.8730699965481279"
"234","468","468","468","0.8692984751955901","0.8617510031405982","0.8748475414760007"
"235","470","470","470","0.87105757002965","0.863154421599559","0.8750574367995444"
"236","472","472","472","0.8695299003435577","0.8630889319524587","0.8744896483656189"
"237","474","474","474","0.8725949439289173","0.8671767263653328","0.8771172436557867"
"238","476","476","476","0.8721562492895846","0.8651824258572922","0.8777423199566746"
"239","478","478","478","0.8722028232556264","0.8644377537260629","0.877387687228367"
"240","480","480","480","0.871946215405905","0.863453841170605","0.8763612977178111"
"241","482","482","482","0.8723782019255923","0.8678024047302723","0.8761349923147835"
"242","484","484","484","0.8703727728643695","0.8642036983991369","0.8763340109636251"
"243","486","486","486","0.8717687478494988","0.8625065626411774","0.8764698421082845"
"244","488","488","488","0.8725164881502699","0.86807974470992","0.8743428686188625"
"245","490","490","490","0.8728485689887391","0.8671546486559353","0.8765115568234729"
"246","492","492","492","0.8733782197901814","0.8643625011806597","0.8770857888484072"
"247","494","494","494","0.8720862438058214","0.8684271412760768","0.8748718652485762"
"248","496","496","496","0.8722818242784713","0.8657293969930319","0.881582794174278"
"249","498","498","498","0.871908257140581","0.8689710712867881","0.8760731351300252"
"250","500","500","500","0.8722577354324477","0.8699311068275644","0.8753076039529845"
"251","502","502","502","0.8685916574906166","0.8597748889801846","0.877052792348532"
"252","504","504","504","0.8710813367328637","0.8682033698770054","0.876240115112153"
"253","506","506","506","0.8737270357856225","0.866166845841236","0.8770948827555398"
"254","508","508","508","0.8718937836212192","0.8636456453067595","0.8770445863363243"
"255","510","510","510","0.8750110004695483","0.8696043818390734","0.8789944139753837"
"256","512","512","512","0.8711840615764161","0.8654973386520836","0.8748034806946166"
"257","514","514","514","0.8713937219292145","0.8638212249634531","0.8791808773865343"
"258","516","516","516","0.8704931023727246","0.8664753316544378","0.8753157886754104"
"259","518","518","518","0.8724936679026232","0.8680469823070062","0.8753060465894863"
"260","520","520","520","0.869247314425864","0.8608356122717119","0.8754055930506042"
"261","522","522","522","0.872053158832054","0.8674883051284159","0.8772470601799287"
"262","524","524","524","0.8718897983980491","0.8677365600352306","0.8773823008962335"
"263","526","526","526","0.8727446037241616","0.8696891267762766","0.875549005983438"
"264","528","528","528","0.8725862252108783","0.8643605147708122","0.8777613599687759"
"265","530","530","530","0.8727339482610077","0.8676728176893199","0.8775501428373346"
"266","532","532","532","0.8719825276276196","0.8666933574869748","0.8768549134970075"
"267","534","534","534","0.8692274049928379","0.8612949382025225","0.8778412660896161"
"268","536","536","536","0.8719097477845692","0.8641308521632483","0.876322794164656"
"269","538","538","538","0.8724205509346359","0.8680544733161663","0.8785764485862328"
"270","540","540","540","0.8724090074459422","0.869780519374048","0.8746571496584072"
"271","542","542","542","0.8693825835640313","0.86185719810109","0.8785185253793242"
"272","544","544","544","0.8705856449130082","0.8655406953462779","0.8748681849264136"
"273","546","546","546","0.8728027909104004","0.8658010382756968","0.8784772279262255"
"274","548","548","548","0.8702113291494402","0.86206726924248","0.8784675608895427"
"275","550","550","550","0.872815673709576","0.8703965161276573","0.8770838681158468"
"276","552","552","552","0.8707589539885008","0.8670962306168639","0.8734981809476536"
"277","554","554","554","0.8712471396123856","0.8681534362386529","0.87669502568789"
"278","556","556","556","0.8737680379641468","0.866148543444268","0.878453051463371"
"279","558","558","558","0.8735501405622232","0.8708470837294547","0.8769134370552841"
"280","560","560","560","0.8716245034750967","0.8683583182708399","0.874941381024831"
"281","562","562","562","0.8699478305489388","0.8666105200512038","0.8778433084103094"
"282","564","564","564","0.8714984284573765","0.8694821110175629","0.8759589678813599"
"283","566","566","566","0.8700687388797753","0.8648780262180168","0.8751050570919074"
"284","568","568","568","0.8742192775546398","0.8690850100181032","0.879305720774036"
"285","570","570","570","0.8717715697590055","0.8637707938600533","0.8769803559574493"
"286","572","572","572","0.8716948155075425","0.8691959056937062","0.8755255056990084"
"287","574","574","574","0.8731451764979885","0.8672756833927944","0.8794331913881939"
"288","576","576","576","0.8730716753244036","0.8706246725957533","0.8767863544850129"
"289","578","578","578","0.8701798133282956","0.8665793539701434","0.8738274601055145"
"290","580","580","580","0.8690138341221185","0.8650494454537521","0.8737056033669416"
"291","582","582","582","0.8682820093278505","0.864229364645242","0.873087312751452"
"292","584","584","584","0.8683329819316248","0.8614826783412354","0.8738844938750536"
"293","586","586","586","0.870093056528438","0.8671968277182349","0.8721207737928897"
"294","588","588","588","0.8701969235139488","0.8607312400184653","0.8736098883650235"
"295","590","590","590","0.8706308820548812","0.8674444033703559","0.8733136808466446"
"296","592","592","592","0.8678351715507846","0.8634105716464234","0.8717618532714302"
"297","594","594","594","0.8694257128903151","0.862588419810119","0.8751788839395621"
"298","596","596","596","0.8675198875487677","0.8629166699555729","0.8741921544802789"
"299","598","598","598","0.8692656425505468","0.8641690853331684","0.8744419600397834"
"300","600","600","600","0.8700148078169571","0.8633000526326533","0.8782667780599415"
"301","602","602","602","0.8688031168256833","0.8611517004847428","0.8736001563725178"
"302","604","604","604","0.8700210862496627","0.8648082086438161","0.8773137265559625"
"303","606","606","606","0.8682463468182806","0.8648093150757711","0.8700600699614666"
"304","608","608","608","0.8697991294337182","0.8658722253682625","0.8780484074581033"
"305","610","610","610","0.8693464730150884","0.8643361986891372","0.8748974994099095"
"306","612","612","612","0.8719506997415465","0.8676152296568963","0.8760639012217906"
"307","614","614","614","0.8722960708700157","0.8640917685045716","0.8777210931827711"
"308","616","616","616","0.8714481578957353","0.8638551918344295","0.8772147040638708"
"309","618","618","618","0.8706692211279767","0.8670283012239473","0.8761345582860832"
"310","620","620","620","0.8694655325809132","0.8659605641058354","0.8738333855781897"
"311","622","622","622","0.8705835609877972","0.8625755435513286","0.8784505749697041"
"312","624","624","624","0.8710934352734082","0.8637892353039613","0.8794661776121296"
"313","626","626","626","0.8702885042230438","0.8655203396604381","0.8752864416159242"
"314","628","628","628","0.8696526596823407","0.8637090945628184","0.8777360656260323"
"315","630","630","630","0.8696777504550612","0.8621519753385802","0.8748670263726835"
"316","632","632","632","0.8706404640025227","0.8661350579512631","0.8742324267897693"
"317","634","634","634","0.8704017797554495","0.8629077775021732","0.873700198449298"
"318","636","636","636","0.8707890736049297","0.8650300938061639","0.8736287693288922"
"319","638","638","638","0.870100198462141","0.8634415089589236","0.8750269734289947"
"320","640","640","640","0.8712868239413301","0.8645593833400956","0.8746895421724368"
"321","642","642","642","0.8702071661955599","0.8648302533818109","0.8747472115006136"
"322","644","644","644","0.87015253842468","0.8668004954335021","0.874075201355153"
"323","646","646","646","0.871219517625948","0.8676322671829458","0.8783817424612331"
"324","648","648","648","0.8713898255472294","0.8632214529735727","0.8806010658173736"
"325","650","650","650","0.8704122505587254","0.8590842070961405","0.878913888453389"
"326","652","652","652","0.8732098863219564","0.8671405643213252","0.8764632391937636"
"327","654","654","654","0.8707899234876784","0.8660124008233698","0.8796829271645471"
"328","656","656","656","0.8712822400884506","0.8662091088733296","0.87363794562822"
"329","658","658","658","0.8701185796984088","0.8664780514975001","0.8776420355756361"
"330","660","660","660","0.8709575794231444","0.8669512891056943","0.8748041088398197"
"331","662","662","662","0.8703913227290642","0.8665689543147116","0.8743265629066421"
"332","664","664","664","0.8740208217914729","0.8702441324278148","0.8804628674256813"
"333","666","666","666","0.8720887682106383","0.8704727796885351","0.8729609089755053"
"334","668","668","668","0.8715933803734263","0.8685064750613866","0.8746516509883147"
"335","670","670","670","0.872572436479345","0.8702639912295366","0.8755116861591855"
"336","672","672","672","0.8725721628775223","0.8686626743419754","0.8796337695284958"
"337","674","674","674","0.8696183250940004","0.8654714623236214","0.8752588550241196"
"338","676","676","676","0.8733820808829638","0.8681686771247062","0.8773880065629307"
"339","678","678","678","0.8701093411891077","0.8646191088753102","0.8738824138690571"
"340","680","680","680","0.8711132814130318","0.8656664836677763","0.8790207321299722"
"341","682","682","682","0.8728719424801554","0.8702231801174157","0.8759149572729461"
"342","684","684","684","0.8733736300049131","0.8707313470599767","0.8783777825547578"
"343","686","686","686","0.871146143522289","0.8648142404063276","0.8788781064590026"
"344","688","688","688","0.873881722120409","0.8715484326608663","0.8770013256290139"
"345","690","690","690","0.8709128657836468","0.8632520117880267","0.8778993375861914"
"346","692","692","692","0.8697731745865542","0.8661166189860111","0.874541461439975"
"347","694","694","694","0.8716322951366673","0.8632254478331698","0.8778173159646477"
"348","696","696","696","0.8706409122980954","0.8654328336408432","0.8763649323914878"
"349","698","698","698","0.8700215316827601","0.8657037113582353","0.8752955555996772"
"350","700","700","700","0.8694020601250572","0.863848763616109","0.8764194603206552"
"351","702","702","702","0.8711823525375797","0.8658230722515952","0.8747260861801526"
"352","704","704","704","0.869852445684663","0.8646497454922222","0.875546469952076"
"353","706","706","706","0.8687839623081747","0.8591333772472699","0.8738483642225513"
"354","708","708","708","0.8682901304406789","0.8613608455942624","0.8740644754898744"
"355","710","710","710","0.8700068338630356","0.8663564373627626","0.8774943050037088"
"356","712","712","712","0.8719703720101407","0.8666841524852117","0.879160606380909"
"357","714","714","714","0.8716548338864498","0.8670479526849942","0.8772075209718968"
"358","716","716","716","0.8721509847659317","0.8654463456513721","0.8790444766357773"
"359","718","718","718","0.8716515774348428","0.8660345245305062","0.8789749522485639"
"360","720","720","720","0.8726987586464802","0.8677351571669326","0.8793869362917431"
"361","722","722","722","0.8723874338551685","0.8643282296035733","0.8777784325634248"
"362","724","724","724","0.8734447980756919","0.8653195995242321","0.8771351023190705"
"363","726","726","726","0.8741235208139096","0.8689421334529978","0.8803936856447926"
"364","728","728","728","0.8734227535493979","0.8669228887569317","0.8797377927676963"
"365","730","730","730","0.8729633479685385","0.8681892728675826","0.8802994911245768"
"366","732","732","732","0.8722459978222471","0.8679108305053148","0.8780703917108758"
"367","734","734","734","0.869701849296939","0.8667726498009368","0.8716314026384263"
"368","736","736","736","0.8727385840153294","0.8704788790072853","0.8790286168289349"
"369","738","738","738","0.8737848493888333","0.8684267921089655","0.8821566626923185"
"370","740","740","740","0.871533994562401","0.8685235796523123","0.8750566038754511"
"371","742","742","742","0.8702316715998173","0.8681294759503263","0.8742758442982533"
