"epoch","Name: hopfield_mol - _step","Name: hopfield_mol - _step__MIN","Name: hopfield_mol - _step__MAX","Name: hopfield_mol - ci_val","Name: hopfield_mol - ci_val__MIN","Name: hopfield_mol - ci_val__MAX"
"360","720","720","720","0.8734978729079963","0.8725692603664088","0.8750902901348336"
"361","722","722","722","0.8709083345058509","0.8615726334307929","0.875834235013103"
"362","724","724","724","0.8717956556496951","0.869067214072712","0.8732764238795614"
"363","726","726","726","0.8724200445962218","0.8696506106580771","0.8744232890473997"
"364","728","728","728","0.87372928065982","0.8703083936259346","0.8765216038785031"
"365","730","730","730","0.873688454034285","0.8725805526145759","0.8752709885451482"
"366","732","732","732","0.8726135104942353","0.870642965900294","0.875136663204844"
"367","734","734","734","0.8723598817812899","0.868358602908542","0.875705363614358"
"368","736","736","736","0.8724106536766378","0.870785873880264","0.8738456778666847"
"369","738","738","738","0.871411793351285","0.8687908111455739","0.8737159119011033"
"370","740","740","740","0.8711938096330589","0.8676563207176391","0.8748691085622982"
"371","742","742","742","0.8729010703683105","0.8696702401692655","0.87789306807976"
"372","744","744","744","0.8734211043219583","0.8708012095338887","0.8758545661757673"
"373","746","746","746","0.8743620708347898","0.871699087476052","0.875902891577383"
"374","748","748","748","0.8717512237769338","0.8695816372906738","0.8744654742589087"
"375","750","750","750","0.8729750206023639","0.8705487719670763","0.8767402770405697"
"376","752","752","752","0.8730430821458744","0.8704072340328123","0.8778489275451593"
"377","754","754","754","0.8744831146688504","0.871510949714401","0.8803504012752238"
"378","756","756","756","0.873638626146097","0.8712210712364784","0.8777873803513851"
"379","758","758","758","0.8730698669296801","0.8672479057291395","0.8790016258597136"
"380","760","760","760","0.8723327160159045","0.866805929999675","0.8751923218243368"
"381","762","762","762","0.8735398395714634","0.8698334432211198","0.877475790139345"
"382","764","764","764","0.8715914947864885","0.867558610143073","0.8745443957327257"
"383","766","766","766","0.8724408432264112","0.8665904274391949","0.874892437550286"
"384","768","768","768","0.8733578896899129","0.8695032990828628","0.8790905305613534"
"385","770","770","770","0.870766737620124","0.8660155764625103","0.878241248080049"
"386","772","772","772","0.8722458187679756","0.8696701646766409","0.8745523907943789"
"387","774","774","774","0.8733986981736868","0.8698605776328696","0.8753993315016637"
"388","776","776","776","0.8740928252433517","0.8730667915432682","0.8758763297415267"
"389","778","778","778","0.8739681416365268","0.872784342895651","0.8749071648736786"
"390","780","780","780","0.8733992874605914","0.8698846088654161","0.8756167892820982"
"391","782","782","782","0.871802126719713","0.8685342968230774","0.8748797556143739"
"392","784","784","784","0.872550633035126","0.8702347929700622","0.8751981975217265"
"393","786","786","786","0.8755392071651109","0.8746172757312771","0.8767609750149409"
"394","788","788","788","0.8738975799358109","0.8721490412641841","0.8762421288459745"
"395","790","790","790","0.8736675538584903","0.8712566588870027","0.8772433733860655"
"396","792","792","792","0.8732420334362285","0.8656716969803377","0.8760835527185322"
"397","794","794","794","0.8746855514003838","0.8720480776376972","0.8786261329654877"
"398","796","796","796","0.8753933016121318","0.8733912971852478","0.8794007219056773"
"399","798","798","798","0.8738869810811185","0.8716092529282715","0.8754393842796909"
"400","800","800","800","0.8725117723994554","0.8712607360464864","0.8750279325309173"
"401","802","802","802","0.8711922955532014","0.864785122100884","0.8738358202447822"
"402","804","804","804","0.8720744512262103","0.8663033620933809","0.8752898603588724"
"403","806","806","806","0.8722317559654608","0.8676958150935329","0.8748137583780411"
"404","808","808","808","0.8695055359111408","0.8652625173044564","0.8742503135400429"
"405","810","810","810","0.8733365879230526","0.8710692947763842","0.8746671404154158"
"406","812","812","812","0.8734561436609838","0.8708245214415785","0.8751686146014432"
"407","814","814","814","0.8724083384309346","0.8702543632280795","0.8741123006845972"
"408","816","816","816","0.872161968547679","0.8693364638163492","0.874896452894699"
"409","818","818","818","0.8735865921179051","0.8717945273470131","0.8759886937567748"
"410","820","820","820","0.8746640740651882","0.871960793235366","0.8786975941486609"
"411","822","822","822","0.8725976171548517","0.8685833877255627","0.8755005392956127"
"412","824","824","824","0.8737500065218763","0.8719750657501198","0.8755398863915538"
"413","826","826","826","0.8719264270803408","0.8690770962628086","0.8756634410075604"
"414","828","828","828","0.872223493879831","0.8698102959995806","0.8752585208013335"
"415","830","830","830","0.8726132660416959","0.870868700883098","0.8761770077150486"
"416","832","832","832","0.8725389118352277","0.8674115765509237","0.8760861589839768"
"417","834","834","834","0.8715352002532798","0.8690831207506093","0.8735074258144214"
"418","836","836","836","0.8718930807302735","0.8704664955929322","0.8728109562130094"
"419","838","838","838","0.872324874168056","0.8675755513117681","0.8773745093825727"
"420","840","840","840","0.8733328762084925","0.8713499028753374","0.876179731878546"
"421","842","842","842","0.8724345719350801","0.8706039599480586","0.875846014341658"
"422","844","844","844","0.873722822274817","0.8709250809036334","0.8773756307710076"
"423","846","846","846","0.8720255621402166","0.868423696866905","0.8747275442585628"
"424","848","848","848","0.8729973264741515","0.8696368141726777","0.875022551708265"
"425","850","850","850","0.8709555029290037","0.8667783947846374","0.874525161854482"
"426","852","852","852","0.8716140107700617","0.8704190331200149","0.8724852982035693"
"427","854","854","854","0.8737264568425607","0.8709380625571957","0.8790417290508398"
"428","856","856","856","0.8741280176982038","0.8732201260442212","0.8755521013428789"
"429","858","858","858","0.8741623306483348","0.8730831323697981","0.8761899418200566"
"430","860","860","860","0.8734874832004044","0.8696953805947298","0.8749620559608433"
"431","862","862","862","0.87332351595461","0.8695734730816869","0.8760997087556357"
"432","864","864","864","0.8719173570282959","0.8698832680317311","0.8746886764524886"
"433","866","866","866","0.8725156357149493","0.87102266223071","0.8743353183273087"
"434","868","868","868","0.8736903216015459","0.8706012840735073","0.8800312890883406"
"435","870","870","870","0.8737103092282117","0.8722607648351459","0.8763398916726688"
"436","872","872","872","0.8716513717099474","0.8684426702985579","0.877646091415503"
"437","874","874","874","0.8720921750137929","0.8716804437817539","0.8724917140894045"
"438","876","876","876","0.8730835828969667","0.8711589894426416","0.8755226995328178"
"439","878","878","878","0.872727567685093","0.8709142667928931","0.877650098818602"
"440","880","880","880","0.8719291267854518","0.8660196112833679","0.8758979125873324"
"441","882","882","882","0.8752554782653853","0.8728304887363035","0.8770541131071709"
"442","884","884","884","0.8739630383440616","0.8715868943420441","0.8759689258687081"
"443","886","886","886","0.8724969692195929","0.8688861182457095","0.8754083126447829"
"444","888","888","888","0.8733891556801788","0.8684884457351834","0.8772396178298177"
"445","890","890","890","0.8731964108283566","0.8687250584709613","0.8770125115849425"
"446","892","892","892","0.8734818464784286","0.8693657235905194","0.8770799272379454"
"447","894","894","894","0.873813679711632","0.8714535185313327","0.8774678562186907"
"448","896","896","896","0.8720399050032336","0.8683507677485821","0.8770296013792194"
"449","898","898","898","0.8726356561091322","0.8695538102662089","0.8740655704450296"
"450","900","900","900","0.8724988400791606","0.8693707301792553","0.8747601134783081"
"451","902","902","902","0.8731117325008719","0.8710161910937251","0.8761535359506611"
"452","904","904","904","0.8745505528429056","0.8686000412813975","0.8815153875191791"
"453","906","906","906","0.8722718983482125","0.868616492198275","0.876089989401972"
"454","908","908","908","0.871734918468942","0.867554799204692","0.8772211958861087"
"455","910","910","910","0.8733018953681837","0.870664757691962","0.8758323386519579"
"456","912","912","912","0.8721898549242386","0.8687547790232286","0.8748746024466143"
"457","914","914","914","0.8723111281732608","0.8713763363150764","0.8740114342227336"
"458","916","916","916","0.8735241750907047","0.8712055637145463","0.8763531010673841"
"459","918","918","918","0.8734898836040511","0.8701118117239292","0.8757918653065456"
"460","920","920","920","0.8722325963354937","0.8676896823750442","0.8764059350575795"
"461","922","922","922","0.8740589995273069","0.8719287369103648","0.8760080328617519"
"462","924","924","924","0.8741698980388322","0.8711516619504918","0.876791672927069"
"463","926","926","926","0.8725106806770141","0.8652308193776332","0.8780818157950478"
"464","928","928","928","0.8735059863327759","0.866384015458676","0.8804553435249908"
"465","930","930","930","0.8727993199608196","0.8695034266092897","0.876292749462816"
"466","932","932","932","0.8744022093987098","0.8708657003804147","0.8780390431361506"
"467","934","934","934","0.873240017742331","0.8693559948561274","0.8804304784309848"
"468","936","936","936","0.8732147573388556","0.868954586099982","0.8758891316170284"
"469","938","938","938","0.8745500846496469","0.8711229171552884","0.8779442184982763"
"470","940","940","940","0.8731558528877489","0.8692081410895757","0.8815862607110467"
"471","942","942","942","0.872713747786246","0.8689635746442418","0.8753478263125677"
"472","944","944","944","0.8734061195784679","0.8683630056199391","0.875889622611141"
"473","946","946","946","0.8725363500165585","0.8680609733024169","0.8762401312558429"
"474","948","948","948","0.8732658300658901","0.8685433074698775","0.8765412263677126"
"475","950","950","950","0.873257227797966","0.8687299241792392","0.8768825982598745"
"476","952","952","952","0.8754319429454505","0.8738264656064441","0.877074598471354"
"477","954","954","954","0.87076560469508","0.8637110396852703","0.876709845495144"
"478","956","956","956","0.8719061597152866","0.8667359537326559","0.8755199575856267"
"479","958","958","958","0.8709863672464027","0.8666259645478893","0.8743921836211919"
"480","960","960","960","0.8731529536831417","0.8712482398141372","0.8750301944602311"
"481","962","962","962","0.8732262509901971","0.8700203770985638","0.8764047224204411"
"482","964","964","964","0.8713361432173832","0.8687559073031325","0.8743137379014293"
"483","966","966","966","0.8717086140499093","0.868025170119429","0.8770377771260126"
"484","968","968","968","0.8718535440453797","0.8677548119452102","0.8760038875404159"
"485","970","970","970","0.8738207779419431","0.8699072080843772","0.8812821115083525"
"486","972","972","972","0.8742970638472386","0.8705272248468591","0.8793309832798798"
"487","974","974","974","0.8765600113520999","0.8733515985931743","0.881562256309144"
"488","976","976","976","0.8739235496793978","0.8706910670636825","0.8774618253287353"
"489","978","978","978","0.8715045120664893","0.8698570868439144","0.8738566767351656"
"490","980","980","980","0.8724089751601689","0.8696578729014631","0.8759049302362109"
"491","982","982","982","0.8737352648438839","0.8716914330802917","0.8794172687646447"
"492","984","984","984","0.87272205466552","0.8701870267191906","0.8763511834379714"
"493","986","986","986","0.8743719411296033","0.8704543676257028","0.8823028018259246"
"494","988","988","988","0.8745308598530448","0.8699423384122357","0.8812533150892654"
"495","990","990","990","0.8736340842744557","0.869595328922968","0.8769756453457241"
"496","992","992","992","0.874176114410828","0.8680023641755874","0.8791294115193661"
"497","994","994","994","0.8758050493642088","0.8710742224881762","0.8819998815186084"
"498","996","996","996","0.8759495208200722","0.8708716821825191","0.8834807916151379"
"499","998","998","998","0.8747190281880675","0.8720415356909013","0.8789235466095512"
"500","1000","1000","1000","0.8732943837640263","0.8720898288093145","0.8744009879436144"
"501","1002","1002","1002","0.874096668225669","0.8698874731988189","0.8830409731767604"
"502","1004","1004","1004","0.8747108518648293","0.8700301746464911","0.8814303627947722"
"503","1006","1006","1006","0.8739265359340493","0.8681086671657635","0.8760729830068783"
"504","1008","1008","1008","0.8718051810747515","0.8663242507198936","0.874333527451944"
"505","1010","1010","1010","0.8731588438976207","0.8686427654342764","0.8777166489468772"
"506","1012","1012","1012","0.8729963045046274","0.8693793541261139","0.8798135249309177"
"507","1014","1014","1014","0.8761067221178285","0.8736374817601537","0.8803927351504387"
"508","1016","1016","1016","0.874205311511074","0.8696716448105005","0.8772450928568447"
"509","1018","1018","1018","0.874178323699034","0.8689792752694346","0.8779865563328323"
"510","1020","1020","1020","0.8731050747781367","0.8679664395369764","0.8788571074709036"
"511","1022","1022","1022","0.8728578844044484","0.8671566007987251","0.8790211024114785"
"512","1024","1024","1024","0.8737086152390383","0.8706170055818596","0.8804183786471647"
"513","1026","1026","1026","0.8742830351353158","0.8694635535525391","0.8812338215187178"
"514","1028","1028","1028","0.8743194067726561","0.8707218278829475","0.8791294493925527"
"515","1030","1030","1030","0.874270918204313","0.8685866991641534","0.8811809149632336"
"516","1032","1032","1032","0.8710985207460242","0.8689490272190038","0.874795488920115"
"517","1034","1034","1034","0.8727915838785512","0.8695498218668413","0.8794721662631034"
"518","1036","1036","1036","0.8742581449630775","0.868690601803937","0.8777851297005633"
"519","1038","1038","1038","0.8753615996552945","0.8693166019639743","0.8803749780595796"
"520","1040","1040","1040","0.8720300620968755","0.8657542419896551","0.8739651577449045"
"521","1042","1042","1042","0.8761630688171603","0.8720190568944328","0.8802507000798129"
"522","1044","1044","1044","0.8752997540269603","0.8673884659555501","0.8818409083699199"
"523","1046","1046","1046","0.8729755896289106","0.8675181494056584","0.8796993223716855"
"524","1048","1048","1048","0.8727347358880598","0.8613255496935306","0.8806518428064181"
"525","1050","1050","1050","0.8732840550548167","0.8671802313708298","0.8786035253506902"
"526","1052","1052","1052","0.8762634338528308","0.8710474697367316","0.8800004050208572"
"527","1054","1054","1054","0.8757436732489028","0.8714681683962169","0.8800785855857975"
"528","1056","1056","1056","0.8747636420089595","0.8716576268565889","0.8798556060251485"
"529","1058","1058","1058","0.8740534596885638","0.8725474313386773","0.8771543371199617"
"530","1060","1060","1060","0.8724697149600209","0.8673116492002377","0.8770057924260155"
"531","1062","1062","1062","0.8715994183944096","0.8680790471017031","0.8758836822740367"
"532","1064","1064","1064","0.8712548775562311","0.8681602270022049","0.8740702444852798"
"533","1066","1066","1066","0.8737229785422679","0.8676758094876693","0.8761851768594766"
"534","1068","1068","1068","0.8721359246554954","0.8675903003767595","0.8734076743446191"
"535","1070","1070","1070","0.8729366278166297","0.8666332396237068","0.8752570510002766"
"536","1072","1072","1072","0.8733122415751498","0.865304001054051","0.8785083162755121"
"537","1074","1074","1074","0.8726702147428098","0.8660551531986083","0.8769907617133883"
"538","1076","1076","1076","0.8723367393757935","0.8668134278729793","0.8762014372101988"
"539","1078","1078","1078","0.8717519329806762","0.8686381977463968","0.8745075886471777"
"540","1080","1080","1080","0.8721580537005913","0.867046370238434","0.8788205375176463"
"541","1082","1082","1082","0.8737784585983353","0.8678088483527617","0.8801530632529725"
"542","1084","1084","1084","0.8748379903832542","0.8674676150392103","0.8813481805925337"
"543","1086","1086","1086","0.8743526538655996","0.8646432786689793","0.8828208403568641"
"544","1088","1088","1088","0.871820628544363","0.8648960962721137","0.8786512171602107"
"545","1090","1090","1090","0.8748899226396091","0.8727104570318706","0.8763902395379501"
"546","1092","1092","1092","0.8732060341693169","0.8688532831651762","0.8753038834433504"
"547","1094","1094","1094","0.8753503698251015","0.8734147351998595","0.8784727572875174"
"548","1096","1096","1096","0.8733104027904917","0.8682696012928901","0.8804897127991917"
"549","1098","1098","1098","0.8728306758225688","0.8674374543762079","0.8795973368405122"
"550","1100","1100","1100","0.8722242608139048","0.868010888028475","0.8775144168298177"
"551","1102","1102","1102","0.873036437676787","0.8711313731339156","0.8779916959472166"
"552","1104","1104","1104","0.8715370906357538","0.8650161200660219","0.8769680466220291"
"553","1106","1106","1106","0.8721872911251272","0.8679578454891465","0.8768640988892624"
"554","1108","1108","1108","0.8729616855899593","0.8665315024553764","0.8775199371883251"
"555","1110","1110","1110","0.8729243447682155","0.8693253500886746","0.8786494694449376"
"556","1112","1112","1112","0.87343304199475","0.8680148783950946","0.8797320715864143"
"557","1114","1114","1114","0.8739289317901067","0.8685916930075647","0.8802495890958209"
"558","1116","1116","1116","0.8735158026957958","0.8692538442673662","0.8769248032655971"
"559","1118","1118","1118","0.8721442081547373","0.8664651393592575","0.877397021639934"
"560","1120","1120","1120","0.873319290870801","0.8669443451057472","0.8792955215385075"
"561","1122","1122","1122","0.873140268559068","0.8670248365778754","0.8775500772155608"
"562","1124","1124","1124","0.871266875307082","0.8675480839006434","0.8741689501359172"
"563","1126","1126","1126","0.8734494812177015","0.8667646943169087","0.8767296496610725"
"564","1128","1128","1128","0.8738184598376708","0.8674081095797428","0.8764135121949422"
"565","1130","1130","1130","0.8718797390494814","0.8688071030941914","0.8766367531229452"
"566","1132","1132","1132","0.8720107366522285","0.8698712169254802","0.875855223850897"
"567","1134","1134","1134","0.8725607909898947","0.8682457065403416","0.8771922205706886"
"568","1136","1136","1136","0.8720103970688647","0.8690805702710134","0.875238425713385"
"569","1138","1138","1138","0.8721417413417127","0.867062941343601","0.8752950563339448"
"570","1140","1140","1140","0.873240415467496","0.8677858468593274","0.8787657192919864"
"571","1142","1142","1142","0.8733277862253701","0.8700659199136979","0.8763332909927781"
"572","1144","1144","1144","0.8727006950589689","0.8650525916483884","0.876398128794801"
"573","1146","1146","1146","0.8734009661044754","0.8672102818837821","0.8778694212418192"
"574","1148","1148","1148","0.873049090012902","0.8678928879579431","0.87567425334161"
"575","1150","1150","1150","0.8720678532745497","0.8665215644713761","0.8740369023560169"
"576","1152","1152","1152","0.8722087538692118","0.8668305282865684","0.8766576951373078"
"577","1154","1154","1154","0.8714651069580025","0.8676909971499714","0.8759030474820826"
"578","1156","1156","1156","0.8707831295963014","0.8673159875093214","0.8761905250678902"
"579","1158","1158","1158","0.8739852153447017","0.8694744531757503","0.8781816327009715"
"580","1160","1160","1160","0.8731944857012129","0.8681690035000641","0.8783921722365425"
"581","1162","1162","1162","0.8724079035490282","0.8677196262920077","0.8780238756519296"
"582","1164","1164","1164","0.8723779582435724","0.8687315846155615","0.8758903950263961"
"583","1166","1166","1166","0.8720701159224127","0.8674797437648234","0.8768854577922742"
"584","1168","1168","1168","0.8725498435297354","0.8691587413997331","0.8740845096168767"
"585","1170","1170","1170","0.8732571468786876","0.8692752826447403","0.8771169361956431"
"586","1172","1172","1172","0.875134234088008","0.8696256935125983","0.879768425694259"
"587","1174","1174","1174","0.8734040608383786","0.870772931840859","0.8754949846803224"
"588","1176","1176","1176","0.8735342374626963","0.8695972571341725","0.8766529091226392"
"589","1178","1178","1178","0.8730066051951608","0.8672860642946325","0.8768063994971562"
"590","1180","1180","1180","0.8718949479174839","0.8674749919765344","0.8751272738623427"
"591","1182","1182","1182","0.872184829617545","0.8700744562125055","0.8737438240442915"
"592","1184","1184","1184","0.8730784627112753","0.8685811478137087","0.8781102019578972"
"593","1186","1186","1186","0.8723688070569438","0.8683316444704908","0.8784633661522764"
"594","1188","1188","1188","0.8720758291978449","0.8691263133759582","0.8742574879214806"
"595","1190","1190","1190","0.8730037754485371","0.8680405978293253","0.8768185160804888"
"596","1192","1192","1192","0.8739480181107213","0.8709955159723806","0.8757831746798566"
"597","1194","1194","1194","0.8741978088970941","0.869506930189025","0.878164515295518"
"598","1196","1196","1196","0.8739429802393289","0.8684043498726277","0.8793256216293053"
"599","1198","1198","1198","0.8742680486232967","0.8688561223304792","0.8774463236664443"
"600","1200","1200","1200","0.874327796114334","0.8672047001874931","0.8789294533239752"
"601","1202","1202","1202","0.8737143915696988","0.8694059619127237","0.8772758910928842"
"602","1204","1204","1204","0.8728524363956456","0.8693215762177187","0.8762318749738663"
"603","1206","1206","1206","0.8726386907815312","0.8683428439741654","0.8754048431591106"
"604","1208","1208","1208","0.8728665694647109","0.8683976198545478","0.8782753041218551"
"605","1210","1210","1210","0.8715072220955079","0.8656774065878182","0.874450992831001"
"606","1212","1212","1212","0.8743129285126511","0.8675471379383297","0.8798951224199171"
"607","1214","1214","1214","0.8741227653927399","0.8696899656473078","0.8785971157526845"
"608","1216","1216","1216","0.8738719869358282","0.8667561196999951","0.8794810098055619"
"609","1218","1218","1218","0.8744482877960549","0.8723220078923427","0.8768580927336037"
"610","1220","1220","1220","0.8744459217226137","0.8736773872932082","0.8753699619147682"
"611","1222","1222","1222","0.8733423743823592","0.8712030315731804","0.8757484015593479"
"612","1224","1224","1224","0.8721304589037926","0.8678234394029681","0.8756340438348971"
"613","1226","1226","1226","0.8729749262488108","0.870018838716522","0.8766672810600528"
"614","1228","1228","1228","0.8736082379424133","0.8685125093192553","0.8759220383687989"
"615","1230","1230","1230","0.8732127023160556","0.8700898431179893","0.877547180121429"
"616","1232","1232","1232","0.8757137340915591","0.8699740797662189","0.8813068337392066"
"617","1234","1234","1234","0.873241892507431","0.8683882623004087","0.875633785277315"
"618","1236","1236","1236","0.8725893522563339","0.866615659804879","0.8788727285313077"
"619","1238","1238","1238","0.8740665282318814","0.8697248459926468","0.8790671813142632"
"620","1240","1240","1240","0.8754724532795279","0.8730228303274873","0.8802121140003453"
"621","1242","1242","1242","0.8760667570806577","0.8732117065336233","0.8809739379292435"
"622","1244","1244","1244","0.8735854324448791","0.866489009366348","0.8803314359672373"
"623","1246","1246","1246","0.8742565756114512","0.8718092921743499","0.8770899074578228"
"624","1248","1248","1248","0.8741849516695748","0.871683323806227","0.8765163687590457"
"625","1250","1250","1250","0.8744802554495585","0.871237610639976","0.877653989323541"
"626","1252","1252","1252","0.8733432971804825","0.8699268133859809","0.8750330439023786"
"627","1254","1254","1254","0.8726386933989817","0.8671846891306623","0.8764983370166392"
"628","1256","1256","1256","0.872319676795364","0.867999027427049","0.8758634628142393"
"629","1258","1258","1258","0.8737212028373982","0.8682762233773742","0.8793958057338103"
"630","1260","1260","1260","0.8739963051548358","0.8690580595211488","0.8775362768032872"
"631","1262","1262","1262","0.8746143442665092","0.8726658822125968","0.8785562933507824"
"632","1264","1264","1264","0.8733466983179714","0.8671592413221949","0.8770182502838845"
"633","1266","1266","1266","0.8719906164037539","0.8672198858229041","0.8776145039200891"
"634","1268","1268","1268","0.8754839861740228","0.8704681668359211","0.8797691874991395"
"635","1270","1270","1270","0.8748484869644413","0.8652500639409765","0.8805238492390591"
"636","1272","1272","1272","0.8742261317822404","0.8712310873484274","0.8780892240047001"
"637","1274","1274","1274","0.8741239138855745","0.8718864999110068","0.876943147451552"
"638","1276","1276","1276","0.8740888153204853","0.8723332227791254","0.875984796500287"
"639","1278","1278","1278","0.8751130786039241","0.8730825053693373","0.8784075843736897"
"640","1280","1280","1280","0.8738706145426672","0.873168968364471","0.8744641298021583"
"641","1282","1282","1282","0.8732855752317221","0.8678029365868594","0.8764061700609703"
"642","1284","1284","1284","0.8711383644288544","0.8658298447240299","0.874303827525673"
"643","1286","1286","1286","0.8737716807808737","0.869812906064543","0.8754375803050592"
"644","1288","1288","1288","0.8720261401081245","0.8641290111719262","0.8809864377854423"
"645","1290","1290","1290","0.8744432796923401","0.8654016407801962","0.8800317383130676"
"646","1292","1292","1292","0.8736527595287994","0.8685865822731557","0.8766433228541813"
"647","1294","1294","1294","0.8760894971267927","0.8720588264791335","0.8820359911031415"
"648","1296","1296","1296","0.8767128969886354","0.8729790628564482","0.8821180462731577"
"649","1298","1298","1298","0.8751587589065115","0.872906480697503","0.8760923446209201"
"650","1300","1300","1300","0.8740844009316652","0.871264203823304","0.8754377406656099"
"651","1302","1302","1302","0.8757902509299157","0.8709527849425913","0.8819966194034203"
"652","1304","1304","1304","0.8774721040509794","0.8746274617766954","0.8823465959032986"
"653","1306","1306","1306","0.8747255555383653","0.8680988019441865","0.8793271409111014"
"654","1308","1308","1308","0.8762272561339642","0.8742820499044466","0.8772427460392934"
"655","1310","1310","1310","0.8779712354586442","0.8735081230638944","0.8824851395025919"
"656","1312","1312","1312","0.8748498594516662","0.8690301248077726","0.8781848806527721"
"657","1314","1314","1314","0.8754967745148639","0.8689089072275543","0.8837494123942051"
"658","1316","1316","1316","0.8776754932924442","0.8738889315531626","0.88224661266544"
"659","1318","1318","1318","0.8768405682999404","0.8736485781452296","0.8824787518372005"
"660","1320","1320","1320","0.875585615589865","0.8734001961774497","0.8776469405721989"
"661","1322","1322","1322","0.8777260755244567","0.8757883112703859","0.8811617644300105"
"662","1324","1324","1324","0.8755228275677716","0.8667153900652858","0.8818255397850423"
"663","1326","1326","1326","0.8741799110175034","0.8688292919280465","0.880578572268274"
"664","1328","1328","1328","0.8777356721287802","0.8756504949584657","0.8826533205276712"
"665","1330","1330","1330","0.8755413422529671","0.8712473705335791","0.8781935980807273"
"666","1332","1332","1332","0.8762963051989505","0.8711824130711134","0.879065123511952"
"667","1334","1334","1334","0.8747973735882459","0.8701450211560274","0.876649954061298"
"668","1336","1336","1336","0.8748279915667639","0.8701819761661839","0.8783069602390909"
"669","1338","1338","1338","0.874308350348381","0.8695490375772172","0.8769035608863959"
"670","1340","1340","1340","0.8742636804939314","0.8702531488560008","0.8773106497082342"
"671","1342","1342","1342","0.873675600122618","0.8690392909250815","0.8803770144582684"
"672","1344","1344","1344","0.877328260132286","0.8710889597100769","0.8829885106414729"
"673","1346","1346","1346","0.873464995802486","0.8674626321248808","0.8812386315324703"
"674","1348","1348","1348","0.8750744527762329","0.8721170551345259","0.8811540722607156"
"675","1350","1350","1350","0.8762999061027384","0.8699939021712927","0.8811725790846118"
"676","1352","1352","1352","0.8746633210080074","0.8700760382664647","0.8792180741785031"
"677","1354","1354","1354","0.8752470475494032","0.8728377437323748","0.8797352102928118"
"678","1356","1356","1356","0.8767133723055951","0.8727417321293042","0.8820033882919798"
"679","1358","1358","1358","0.8761519574840826","0.8735636237493469","0.8788535713156452"
"680","1360","1360","1360","0.8754435239468403","0.8726573659799771","0.8782205484830529"
"681","1362","1362","1362","0.8764606378363986","0.8742182324265855","0.8802822911721447"
"682","1364","1364","1364","0.8768590819880098","0.8698012436805436","0.8832668600226314"
"683","1366","1366","1366","0.8758873603111814","0.8695272991336722","0.880822349275415"
"684","1368","1368","1368","0.8747860887523153","0.8710975605159653","0.8812111702727593"
"685","1370","1370","1370","0.8761076220531999","0.8711892044871543","0.8823402488372584"
"686","1372","1372","1372","0.8744167111612116","0.8697818111693839","0.8795684906391865"
"687","1374","1374","1374","0.8746604488234209","0.8715111777612382","0.8795755596242254"
"688","1376","1376","1376","0.8747467682778275","0.8692366000569298","0.8810661869027501"
"689","1378","1378","1378","0.8743418004200869","0.869238879454835","0.879432620730768"
"690","1380","1380","1380","0.8743293132776447","0.8712420494328272","0.8775377775179322"
"691","1382","1382","1382","0.8735174175862739","0.8719657521048226","0.8777395651430211"
"692","1384","1384","1384","0.8737809410306767","0.8688487412276754","0.8775499777548128"
"693","1386","1386","1386","0.8735774177014172","0.8676702366243473","0.8779112203267969"
"694","1388","1388","1388","0.8731116581904766","0.8680195229290804","0.8796277176121908"
"695","1390","1390","1390","0.8741510069618187","0.8689363552327333","0.8792151933304352"
"696","1392","1392","1392","0.8742629059605564","0.8716325082211162","0.8760145414126895"
"697","1394","1394","1394","0.8747061384716741","0.8704971237648448","0.8789251685868682"
"698","1396","1396","1396","0.8727239976636219","0.8687643821716446","0.8754778724968696"
"699","1398","1398","1398","0.8726181733634988","0.8686248841373744","0.8751347934134316"
"700","1400","1400","1400","0.8748169948291615","0.870165641943929","0.8778760248055898"
"701","1402","1402","1402","0.8735087821626089","0.8673425789583896","0.8780574251252358"
"702","1404","1404","1404","0.8729304262848228","0.8701449211779784","0.8746570132938075"
"703","1406","1406","1406","0.8732500898783135","0.8662438919350408","0.876588417838929"
"704","1408","1408","1408","0.8754197918987799","0.8710801670957008","0.8779123284369738"
"705","1410","1410","1410","0.8761019966469237","0.8713967609158653","0.8783860398471621"
"706","1412","1412","1412","0.8765910954089471","0.8707793851166196","0.8814945536518305"
"707","1414","1414","1414","0.8766993488758787","0.8699426674673544","0.8824428781490469"
"708","1416","1416","1416","0.8747660800144075","0.8694651268812962","0.8799035254217372"
"709","1418","1418","1418","0.8714363646714032","0.8668983416304173","0.8771758382624403"
"710","1420","1420","1420","0.8739270702717252","0.8706421656613108","0.876656290390347"
"711","1422","1422","1422","0.8727292493824746","0.8677043496688692","0.8776522776811655"
"712","1424","1424","1424","0.8741760372871535","0.8685081760857417","0.8804356720467431"
"713","1426","1426","1426","0.8747620598907767","0.8681807641110103","0.8801541746437053"
"714","1428","1428","1428","0.8720006221370811","0.866533787701515","0.878972792456197"
"715","1430","1430","1430","0.8744846925856462","0.8678172418937703","0.8795472368874284"
"716","1432","1432","1432","0.8755734744923084","0.8686329045435174","0.8846985490657325"
"717","1434","1434","1434","0.8742760943280666","0.8688797745024939","0.879533442277518"
"718","1436","1436","1436","0.8740372754425476","0.8678527120558698","0.8812972725200121"
"719","1438","1438","1438","0.8761183239175301","0.8670054158981526","0.8843256578341703"
"720","1440","1440","1440","0.8741110990571357","0.8697820466148453","0.8797137799069094"
