"epoch","Name: hopfield_prot - _step","Name: hopfield_prot - _step__MIN","Name: hopfield_prot - _step__MAX","Name: hopfield_prot - ci_val","Name: hopfield_prot - ci_val__MIN","Name: hopfield_prot - ci_val__MAX"
"366","732","732","732","0.8738471748231633","0.869326752291248","0.878646022648087"
"367","734","734","734","0.8716039746118524","0.8664959434472528","0.8747646749593274"
"368","736","736","736","0.8720002703476688","0.8670952263520322","0.8749263544476353"
"369","738","738","738","0.8714166664582761","0.8686381622189158","0.8739877606858824"
"370","740","740","740","0.8716923794636026","0.8656551546520758","0.8783512663554202"
"371","742","742","742","0.871850388914621","0.8686287524966033","0.8744720867879605"
"372","744","744","744","0.8739937257326595","0.8683693616882641","0.8780891982239566"
"373","746","746","746","0.8722493913771778","0.8691620343306574","0.8761159188861255"
"374","748","748","748","0.8727346162950745","0.8673980917795617","0.877496486971185"
"375","750","750","750","0.8737478692608324","0.8669874349230292","0.8769307812941125"
"376","752","752","752","0.8727092450195825","0.8687740071279013","0.8775346300608661"
"377","754","754","754","0.8736939676399592","0.8689846078844825","0.8774886541231215"
"378","756","756","756","0.8720169042098208","0.8699796620478942","0.8754055959420363"
"379","758","758","758","0.8719450923813244","0.8680407973284411","0.877950790477857"
"380","760","760","760","0.8721009558493338","0.8684481531178733","0.8761701535159347"
"381","762","762","762","0.8716573148157174","0.8690208324385629","0.8740049136002268"
"382","764","764","764","0.8706223675922045","0.8664439599029143","0.8720830558170707"
"383","766","766","766","0.8717861678020548","0.8699199120676128","0.8738044729866181"
"384","768","768","768","0.8719941250865462","0.868724602879271","0.8757164799096322"
"385","770","770","770","0.8731125544685454","0.8696196800496379","0.8764965483208543"
"386","772","772","772","0.873746584787091","0.869586822223329","0.8794174351080819"
"387","774","774","774","0.8717358492760262","0.8673264286042469","0.8764411067999593"
"388","776","776","776","0.8714375087285113","0.8658610148661933","0.8741173356660571"
"389","778","778","778","0.8702950182174248","0.8629846454323948","0.8734950603326676"
"390","780","780","780","0.868720364097555","0.8616702967869451","0.8752897358262706"
"391","782","782","782","0.8720865544269355","0.8688710677154179","0.876273094082698"
"392","784","784","784","0.8707761342401008","0.8659029327660741","0.8758175636740982"
"393","786","786","786","0.8718618767734025","0.8658395433744744","0.8777933964486374"
"394","788","788","788","0.8716325604233418","0.8654871102979165","0.8784227062795336"
"395","790","790","790","0.8727396808661132","0.8685496893170709","0.8780575930688633"
"396","792","792","792","0.8703517713405114","0.865144045038012","0.8756391215142679"
"397","794","794","794","0.8724761578965262","0.869854502567532","0.8764027295007614"
"398","796","796","796","0.8746867473273714","0.8698502187826663","0.8775493474887404"
"399","798","798","798","0.8734415750810143","0.8688693867124461","0.8770542837248587"
"400","800","800","800","0.8705296562153118","0.8674397435924192","0.8753859886102684"
"401","802","802","802","0.8700572036305297","0.8641836676067624","0.8735474123490784"
"402","804","804","804","0.8715467858974678","0.8668204302812922","0.8769639047908259"
"403","806","806","806","0.8704505557524834","0.8668810741393851","0.8724688805462583"
"404","808","808","808","0.8712317559163092","0.864560566798262","0.8740286521072838"
"405","810","810","810","0.8695703003883788","0.865832880954723","0.8760551301720493"
"406","812","812","812","0.8702298418280303","0.8632592003402201","0.8767922012254316"
"407","814","814","814","0.871670673582237","0.8656501267614636","0.8771310491610215"
"408","816","816","816","0.8723945942227589","0.8688799488183256","0.87893403184432"
"409","818","818","818","0.8722919933168415","0.8621999073885029","0.8783147622411765"
"410","820","820","820","0.8708040031328649","0.865243081951066","0.8765550321370239"
"411","822","822","822","0.8708599761133744","0.8656500533403743","0.8765325920448083"
"412","824","824","824","0.8746331040228459","0.8671786546609128","0.8786402305421375"
"413","826","826","826","0.8703080442061498","0.8623974315603303","0.8748897683431366"
"414","828","828","828","0.8740812211675761","0.866996150093892","0.8800211987342691"
"415","830","830","830","0.8716206629400716","0.8660366537641458","0.876772689376975"
"416","832","832","832","0.8711813658229708","0.866852471657724","0.8754963557806761"
"417","834","834","834","0.8724273260073044","0.8705415253018565","0.8749106635308815"
"418","836","836","836","0.8720759867222952","0.8703369341561512","0.8746003915486168"
"419","838","838","838","0.8703986562501438","0.8666393737268302","0.8774458751820258"
"420","840","840","840","0.8712394492431764","0.8662385215477544","0.8745986508571265"
"421","842","842","842","0.8691872096575727","0.8631754700123605","0.8730813065479894"
"422","844","844","844","0.8704113948856925","0.8669319603328338","0.8730545981884191"
"423","846","846","846","0.8701550106491878","0.8626154788463167","0.8739738965145422"
"424","848","848","848","0.8729154937619652","0.8706349594939554","0.878053833592745"
"425","850","850","850","0.8709970454812954","0.8689107102090249","0.8751179778307232"
"426","852","852","852","0.8733252050227559","0.8696235219844346","0.8776057127454384"
"427","854","854","854","0.8715140616571772","0.8685641532022714","0.8771150986869162"
"428","856","856","856","0.8733385551518357","0.8710314074383174","0.8755907471458244"
"429","858","858","858","0.8718861521092492","0.8679392772147061","0.8745650480805074"
"430","860","860","860","0.8724518449630537","0.8687697174056412","0.8755890298325429"
"431","862","862","862","0.8703159159802523","0.8673102834622732","0.8723492171897912"
"432","864","864","864","0.8709669568024376","0.86611057972236","0.8757573577062608"
"433","866","866","866","0.8725910280371245","0.8683383194154085","0.8768546023313863"
"434","868","868","868","0.8706099462016358","0.865135988698342","0.8761347890994612"
"435","870","870","870","0.8726424647654444","0.8708036196383752","0.8745941604608652"
"436","872","872","872","0.8716063401102634","0.8678890438530308","0.8750296241323425"
"437","874","874","874","0.8730647965921511","0.8685740801014927","0.8756061680192305"
"438","876","876","876","0.8707000049880083","0.8629976620991667","0.8745129777287359"
"439","878","878","878","0.8725257376756084","0.8700833492944423","0.8754852338316286"
"440","880","880","880","0.8738933634125818","0.8705937765228409","0.8785402506172791"
"441","882","882","882","0.870091400586096","0.8671294296800617","0.8717919875565191"
"442","884","884","884","0.8724689862919488","0.8700844157516734","0.8768190624284126"
"443","886","886","886","0.8716100215358328","0.8685739680110102","0.8763398041149377"
"444","888","888","888","0.8710893958990565","0.8661919032222329","0.8787641211894328"
"445","890","890","890","0.8721228245026719","0.8689563117514603","0.8781236182018041"
"446","892","892","892","0.8696123253214187","0.86472853627377","0.8734116241220556"
"447","894","894","894","0.8726543046588404","0.8679416630260777","0.8766646331313599"
"448","896","896","896","0.8676732365989268","0.8609575132564263","0.8729320065649587"
"449","898","898","898","0.8714890445328882","0.869298609307998","0.8741655004476654"
"450","900","900","900","0.8726808698009456","0.8703177364114133","0.8757357104513479"
"451","902","902","902","0.8714331580959496","0.8688613678387522","0.8745787133423152"
"452","904","904","904","0.8702881119370403","0.8672923012146437","0.874285352140997"
"453","906","906","906","0.8709348758689895","0.8669492959931284","0.8747748385020183"
"454","908","908","908","0.8703844781430504","0.868863791400445","0.8722353785005811"
"455","910","910","910","0.8732763008166037","0.8701643505036497","0.8762470025728154"
"456","912","912","912","0.8718758519393701","0.8686392825087857","0.8777423532340377"
"457","914","914","914","0.8727485247264848","0.8669902772920377","0.8801677507800081"
"458","916","916","916","0.873157022424361","0.8684706767348257","0.8804238972803899"
"459","918","918","918","0.871477393360394","0.869526440219345","0.8743992528926964"
"460","920","920","920","0.8723605151245237","0.8678590865679012","0.875073992608882"
"461","922","922","922","0.8728685810571595","0.8658473006118073","0.8767535349367203"
"462","924","924","924","0.8727132680980864","0.8672773535276118","0.8757336545264077"
"463","926","926","926","0.8721866732806406","0.863871491757992","0.878543246050649"
"464","928","928","928","0.8718763087088484","0.8642726769686913","0.8791061472806021"
"465","930","930","930","0.8723534825471603","0.8656112628789124","0.8760479702975565"
"466","932","932","932","0.8730219406427517","0.8706794797946982","0.8773863243774136"
"467","934","934","934","0.874727223873758","0.8709527595734848","0.8806242449369168"
"468","936","936","936","0.8720541976227171","0.8671393008384586","0.8743674644985255"
"469","938","938","938","0.8725042583250919","0.8717455296090405","0.8733935379476987"
"470","940","940","940","0.8715809643487139","0.8675767375878302","0.8736661365450262"
"471","942","942","942","0.8709718752902156","0.8681299945206149","0.8748516034506647"
"472","944","944","944","0.8740878779524106","0.8712329937481618","0.876159596952126"
"473","946","946","946","0.8713282006675496","0.868426447436417","0.8744766679184891"
"474","948","948","948","0.871044701330334","0.8701018173213105","0.8737679672567862"
"475","950","950","950","0.8728379776655333","0.8695682907645585","0.8762262746795857"
"476","952","952","952","0.8717832671866244","0.8685584067937152","0.8752986177887783"
"477","954","954","954","0.8698817008884883","0.8646884954210962","0.8727915724083652"
"478","956","956","956","0.8709505029247699","0.867641704050494","0.8738743542707456"
"479","958","958","958","0.8699360204478029","0.8648963228209272","0.8741790340394675"
"480","960","960","960","0.8717113376606637","0.8686031698728004","0.8757793381026853"
"481","962","962","962","0.8718152165417361","0.8670169581080756","0.8759864741933593"
"482","964","964","964","0.8730460727594445","0.8719332437551083","0.8746329433046911"
"483","966","966","966","0.8715501537415179","0.8681325578995494","0.8739410054513798"
"484","968","968","968","0.8721815575200453","0.870404765678593","0.8759097902890713"
"485","970","970","970","0.8733457857041153","0.8718207790117113","0.8758231555013112"
"486","972","972","972","0.8718398891460424","0.8695490289962554","0.8745512184914869"
"487","974","974","974","0.8739647789089805","0.8725962923262058","0.8751121869324977"
"488","976","976","976","0.873160036467279","0.8692726042283088","0.8769840111881523"
"489","978","978","978","0.8719922526416715","0.8685756484706308","0.879226306719277"
"490","980","980","980","0.8714209330041415","0.8683117316461123","0.8735515466828103"
"491","982","982","982","0.8723158142972661","0.8703332397005505","0.8771991372426967"
"492","984","984","984","0.8725666436902497","0.870648785383839","0.8760841563396976"
"493","986","986","986","0.8716740348313294","0.8623933223199223","0.8765634707494084"
"494","988","988","988","0.871852718833036","0.865531903005857","0.8760361075183806"
"495","990","990","990","0.8724474642715881","0.8654477069841425","0.877649769145759"
"496","992","992","992","0.873013801550272","0.8711596882687788","0.8750284499268111"
"497","994","994","994","0.8724108385034827","0.8666886417845036","0.8761818875092112"
"498","996","996","996","0.8710318616737427","0.8651177773272687","0.8755844309348618"
"499","998","998","998","0.8727946978636247","0.870497654313681","0.8760735883736235"
"500","1000","1000","1000","0.8712843622985487","0.8664738294306555","0.8750701342868192"
"501","1002","1002","1002","0.8720000264619099","0.8693033288856215","0.875272156827009"
"502","1004","1004","1004","0.8706868671276119","0.8663698381772759","0.8756186249956605"
"503","1006","1006","1006","0.8692319433478432","0.8623246391808213","0.8757799248207497"
"504","1008","1008","1008","0.8699778501672671","0.864794455142934","0.8735119536529701"
"505","1010","1010","1010","0.8720471606899984","0.8649361571729093","0.8771357314989414"
"506","1012","1012","1012","0.8712910977319337","0.8652021782515755","0.8780755545277291"
"507","1014","1014","1014","0.8714977919759018","0.8627855513267936","0.8760503694895445"
"508","1016","1016","1016","0.8695652108123066","0.8648460456731903","0.8753162264653895"
"509","1018","1018","1018","0.8707442192248006","0.8689304982611376","0.8734956464806632"
"510","1020","1020","1020","0.8729780753410468","0.8688132225302294","0.8763960255862456"
"511","1022","1022","1022","0.8708937091600768","0.8668602379455982","0.8748710182276005"
"512","1024","1024","1024","0.8720061505268927","0.8680214892087752","0.8770704107893288"
"513","1026","1026","1026","0.8715276544588357","0.8668747374636606","0.8785688642368816"
"514","1028","1028","1028","0.8714047987552386","0.8676209903299201","0.8759327784061831"
"515","1030","1030","1030","0.8728931708654641","0.8687519820057831","0.8783145525804728"
"516","1032","1032","1032","0.8711441976465336","0.8661154052815173","0.8749094368643454"
"517","1034","1034","1034","0.8739274078260081","0.8718492694425137","0.8761285325536021"
"518","1036","1036","1036","0.8729878885559538","0.8725070288205934","0.8733617076886884"
"519","1038","1038","1038","0.8712392947614347","0.8643747439807437","0.8758965297414751"
"520","1040","1040","1040","0.8707931754399837","0.8657419787353494","0.8727174853636482"
"521","1042","1042","1042","0.8716686452680038","0.8691006932558828","0.8730548438928023"
"522","1044","1044","1044","0.8713588401308329","0.8698696607883863","0.8732321431990139"
"523","1046","1046","1046","0.8724938785612025","0.8671167561690696","0.8750140333161227"
"524","1048","1048","1048","0.8715834573846095","0.864709677079952","0.8749681955912896"
"525","1050","1050","1050","0.8742402095958711","0.8724500114143339","0.8769723711441334"
"526","1052","1052","1052","0.8739499020847251","0.8706324002918899","0.8775153889413475"
"527","1054","1054","1054","0.8712989918209206","0.8639707377081355","0.8759416986925224"
"528","1056","1056","1056","0.8735356224322757","0.8700109511606273","0.8766751720915542"
"529","1058","1058","1058","0.8714422216769826","0.8701001998749095","0.8740671062885804"
"530","1060","1060","1060","0.8723545899567091","0.86536336451414","0.8770523241682204"
"531","1062","1062","1062","0.8737412202677058","0.8697660830274604","0.8773596376424935"
"532","1064","1064","1064","0.870336941899969","0.8680821690084928","0.8719273931968184"
"533","1066","1066","1066","0.8723912761155642","0.8655986437399711","0.8764689747643588"
"534","1068","1068","1068","0.8725099508958103","0.8669093446609105","0.8764014590140013"
"535","1070","1070","1070","0.8719283518513489","0.8688670900131858","0.8762104570654143"
"536","1072","1072","1072","0.8722720118325166","0.8674091542430634","0.8771033298813014"
"537","1074","1074","1074","0.8717464993876364","0.8668476264456616","0.875849619616881"
"538","1076","1076","1076","0.8717611036361635","0.865860506916901","0.8739060128178385"
"539","1078","1078","1078","0.8725459737975987","0.8706497983346349","0.8737214493152939"
"540","1080","1080","1080","0.8727999248655767","0.8705822387789366","0.8753601098024177"
"541","1082","1082","1082","0.8698158633472074","0.8666697702732218","0.873419657577719"
"542","1084","1084","1084","0.8704516826131066","0.8644065657759106","0.8730615602536617"
"543","1086","1086","1086","0.8731485890794275","0.8708607014077674","0.8765339380571144"
"544","1088","1088","1088","0.8707741288615732","0.8641632317083937","0.876473257090552"
"545","1090","1090","1090","0.8733956468242005","0.869129326027178","0.8756572656758742"
"546","1092","1092","1092","0.872520016772562","0.8681062234543779","0.8739955938823026"
"547","1094","1094","1094","0.8726924999799749","0.8690841561191966","0.8757403531568797"
"548","1096","1096","1096","0.872870897900327","0.8640762873550202","0.8799714192266219"
"549","1098","1098","1098","0.8732087185191182","0.8694235925570359","0.8783808009525279"
"550","1100","1100","1100","0.8746684289610508","0.8705071604470782","0.8786100372581587"
"551","1102","1102","1102","0.8721374072095175","0.8654141400998323","0.8771999628860923"
"552","1104","1104","1104","0.8710072414485512","0.8663248963632453","0.8757603393672513"
"553","1106","1106","1106","0.8715248081301474","0.8632987704239029","0.8764164322645521"
"554","1108","1108","1108","0.8739437591494322","0.8674262908529768","0.8794993197010345"
"555","1110","1110","1110","0.8725328214112318","0.8702841144518045","0.8743139172952078"
"556","1112","1112","1112","0.87415420051777","0.8692951016346857","0.8774722099057813"
"557","1114","1114","1114","0.8716708756463888","0.8659333296881012","0.875248091662773"
"558","1116","1116","1116","0.8745317794195657","0.8725344270044327","0.8761862171917792"
"559","1118","1118","1118","0.8731785243941415","0.8695710353650413","0.8759401074489191"
"560","1120","1120","1120","0.870900245720349","0.8682356150826404","0.875165685011882"
"561","1122","1122","1122","0.8721515847626364","0.867616868152577","0.8765136932906049"
"562","1124","1124","1124","0.8734823117157566","0.8705194266888078","0.8769531874581763"
"563","1126","1126","1126","0.8723157064656109","0.8695701177608235","0.8735875018364135"
"564","1128","1128","1128","0.8716348354165634","0.8683229531961832","0.8756183063634557"
"565","1130","1130","1130","0.8702595038849233","0.8682523884472035","0.8734647142961127"
"566","1132","1132","1132","0.8722129099729197","0.8699562973417936","0.8744329177874092"
"567","1134","1134","1134","0.8725450149072118","0.8705916515215629","0.8752020158927524"
"568","1136","1136","1136","0.871028366189433","0.868809113638953","0.8753700503748938"
"569","1138","1138","1138","0.8705808323237164","0.8668166525179843","0.8757460809801937"
"570","1140","1140","1140","0.871026557748408","0.8682943163011198","0.8751113803861739"
"571","1142","1142","1142","0.8732829193393","0.871429576055662","0.8758372284353343"
"572","1144","1144","1144","0.8709530820017981","0.8688176812800015","0.8761075585798596"
"573","1146","1146","1146","0.8707268327915509","0.8681380011716249","0.8744073936526293"
"574","1148","1148","1148","0.8686758145941473","0.8613523241711637","0.8729079250772659"
"575","1150","1150","1150","0.8708332786819589","0.8693060078459445","0.8732973219838953"
"576","1152","1152","1152","0.8710532325396203","0.8682670587673749","0.8768568564704239"
"577","1154","1154","1154","0.871713698541515","0.86827733019578","0.875158019315323"
"578","1156","1156","1156","0.8719514709459754","0.8703489923515013","0.874458280793786"
"579","1158","1158","1158","0.8728162616296622","0.8694471230503052","0.8772044727975161"
"580","1160","1160","1160","0.8735885381363871","0.8689922697987265","0.8783309479565216"
"581","1162","1162","1162","0.8744497157720822","0.8701406960582249","0.8769620845950656"
"582","1164","1164","1164","0.8725227381056033","0.8674766594782338","0.8755994899520522"
"583","1166","1166","1166","0.8727794863197269","0.8683958689799897","0.8759961597672945"
"584","1168","1168","1168","0.8719071773826302","0.8693315070447489","0.8737491264835181"
"585","1170","1170","1170","0.8761261673154092","0.8706686761363752","0.880487218571348"
"586","1172","1172","1172","0.8747631522207859","0.8712264038894751","0.8773936866149442"
"587","1174","1174","1174","0.8715047211140569","0.8696372180551961","0.8736173697166111"
"588","1176","1176","1176","0.872328988020505","0.8670250266124323","0.8774993874983806"
"589","1178","1178","1178","0.8733162608470524","0.8700105340373514","0.8766647605829604"
"590","1180","1180","1180","0.8696541567895577","0.8651707129278158","0.8745742827593758"
"591","1182","1182","1182","0.8701873400990701","0.8671719329774248","0.8728913484623765"
"592","1184","1184","1184","0.8723020445743899","0.8689358721027953","0.8744835424196966"
"593","1186","1186","1186","0.8683256056911841","0.8635286329478268","0.8732140903978077"
"594","1188","1188","1188","0.8705058099127851","0.8677120965374125","0.8731498262329768"
"595","1190","1190","1190","0.871842796151653","0.8699169297468178","0.8739322209251651"
"596","1192","1192","1192","0.8687436792764988","0.8618211536810312","0.8731850368024688"
"597","1194","1194","1194","0.8711967641196731","0.8690878393230543","0.8734303796131584"
"598","1196","1196","1196","0.8724368731130753","0.8686678332048849","0.8768379722984491"
"599","1198","1198","1198","0.8733072324769712","0.8688263800629417","0.877859926462724"
"600","1200","1200","1200","0.8703628933789878","0.8678188093017322","0.8724752569299478"
"601","1202","1202","1202","0.8711183734011602","0.8675308016778343","0.8732955177365367"
"602","1204","1204","1204","0.8704218701550769","0.8669867286121948","0.87552541848124"
"603","1206","1206","1206","0.8722847356074735","0.8698069619210107","0.8754446521402075"
"604","1208","1208","1208","0.873247408365175","0.869878074274248","0.8776575636906899"
"605","1210","1210","1210","0.8721791105566128","0.8690899791336549","0.8739511945704584"
"606","1212","1212","1212","0.8732345576474032","0.8710487742353239","0.8760414199860561"
"607","1214","1214","1214","0.8712089317670391","0.8675533775800462","0.8739682667311135"
"608","1216","1216","1216","0.8715812138558992","0.8650340186503033","0.8776739388782311"
"609","1218","1218","1218","0.8726336415552955","0.8709356103636794","0.8747959331724718"
"610","1220","1220","1220","0.8728695212898281","0.8675580637537417","0.8784637332421769"
"611","1222","1222","1222","0.8735425059599505","0.8695818359181575","0.8788683870247415"
"612","1224","1224","1224","0.8720160007980174","0.8699352711374396","0.8744640500531633"
"613","1226","1226","1226","0.8738497323568686","0.871253334946041","0.877050214276365"
"614","1228","1228","1228","0.87331142797268","0.8684287129699336","0.8761663890720357"
"615","1230","1230","1230","0.8712587128339431","0.8666881131226674","0.8751463037512057"
"616","1232","1232","1232","0.8721501106475152","0.869185586769946","0.8786776321644886"
"617","1234","1234","1234","0.872238492446046","0.8675422031056745","0.8751950144150108"
"618","1236","1236","1236","0.872216555084252","0.869366117460334","0.8751936923230083"
"619","1238","1238","1238","0.8686756498211927","0.8639614311185767","0.8741459170858326"
"620","1240","1240","1240","0.871839324681825","0.8692255483842594","0.8755139208099832"
"621","1242","1242","1242","0.8697398575761944","0.8667375670452546","0.8759285354332369"
"622","1244","1244","1244","0.8715666303991878","0.8661870773189033","0.8761051210975301"
"623","1246","1246","1246","0.8715259937391329","0.8636197553557962","0.8781608608961025"
"624","1248","1248","1248","0.8709040515802983","0.8664483637428166","0.8770478518479365"
"625","1250","1250","1250","0.8689309688585454","0.8645880832686621","0.8720566022530172"
"626","1252","1252","1252","0.8687400646274354","0.8654651211592111","0.8726021306714198"
"627","1254","1254","1254","0.8720364194121203","0.8705857456687054","0.8730157291051244"
"628","1256","1256","1256","0.8713238912848897","0.8680127917272515","0.8747412643371413"
"629","1258","1258","1258","0.8694967248401293","0.8665669846611972","0.8720770298566153"
"630","1260","1260","1260","0.8708017483842833","0.8677090275496053","0.8758882984885239"
"631","1262","1262","1262","0.86922767557993","0.8667377194654347","0.8754982348252459"
"632","1264","1264","1264","0.8709846340442787","0.8641412339069204","0.8755870933982607"
"633","1266","1266","1266","0.8712138814429174","0.8667135097054489","0.8754115180567597"
"634","1268","1268","1268","0.8706653529432968","0.8655003104766296","0.8740539790906742"
"635","1270","1270","1270","0.8724291124210974","0.8698203247873539","0.8757729307502288"
"636","1272","1272","1272","0.8707239025806507","0.8690785846603725","0.8751352080298496"
"637","1274","1274","1274","0.8715284333977321","0.8683119490894222","0.8801259071197229"
"638","1276","1276","1276","0.8705054713955593","0.8650230224673306","0.8775348026237856"
"639","1278","1278","1278","0.8738133526086411","0.8707993404024805","0.8793617902356908"
"640","1280","1280","1280","0.8708817824226666","0.8666553772053107","0.8743262423158472"
"641","1282","1282","1282","0.8744719949565569","0.8687631399934843","0.880668188026092"
"642","1284","1284","1284","0.8745310103750583","0.8725837822021378","0.878025125324279"
"643","1286","1286","1286","0.8705377735492801","0.8666271989389608","0.8758849452951682"
"644","1288","1288","1288","0.8707393450946561","0.8680194173546327","0.8735724274635286"
"645","1290","1290","1290","0.8726792127046542","0.8681102631693205","0.8788275581117048"
"646","1292","1292","1292","0.8710174285909791","0.8674151443923798","0.8761965033428778"
"647","1294","1294","1294","0.8725644428536402","0.8666714530184275","0.8750656175493715"
"648","1296","1296","1296","0.8722644262243232","0.8687841492804436","0.8752863917593408"
"649","1298","1298","1298","0.8697554196259786","0.8619246516020442","0.8757042727021613"
"650","1300","1300","1300","0.8694324829704403","0.8639199557443231","0.8734350527416791"
"651","1302","1302","1302","0.8728092874334266","0.8706963659540551","0.8747443417520818"
"652","1304","1304","1304","0.8703095963675768","0.8592536860621567","0.8747771178248046"
"653","1306","1306","1306","0.8716427936591067","0.8640940353030602","0.8759371384370436"
"654","1308","1308","1308","0.8711357840835054","0.8644063291961358","0.8737556802594664"
"655","1310","1310","1310","0.8730236159092108","0.866443887740314","0.8762343243034333"
"656","1312","1312","1312","0.8728677541267331","0.8674572550287792","0.875921510777112"
"657","1314","1314","1314","0.8703963792433773","0.8654553862348412","0.873414038355351"
"658","1316","1316","1316","0.8725381264415238","0.8668151762066829","0.8778343301088052"
"659","1318","1318","1318","0.8703043052363576","0.866265997458318","0.8733691976260638"
"660","1320","1320","1320","0.8699860772976884","0.8654570090401585","0.8724975417553308"
"661","1322","1322","1322","0.8717961703883714","0.8687927457197471","0.8737097995988168"
"662","1324","1324","1324","0.874194128684913","0.8734508811690308","0.8747907645845885"
"663","1326","1326","1326","0.8695091021373262","0.8679609543507254","0.8710219983764979"
"664","1328","1328","1328","0.8690134385237915","0.8622608653677203","0.8762876615025516"
"665","1330","1330","1330","0.8721505644669236","0.8657031217467445","0.8760591350737593"
"666","1332","1332","1332","0.8713418973662359","0.8672886468391742","0.8751698077603899"
"667","1334","1334","1334","0.872541893746761","0.8683462606355962","0.8779411475104199"
"668","1336","1336","1336","0.8722767791749261","0.8669915789167805","0.8748567047643709"
"669","1338","1338","1338","0.8737513493021666","0.8690118604148288","0.8781252544978563"
"670","1340","1340","1340","0.8724863194109853","0.8659014936829368","0.8766286331926649"
"671","1342","1342","1342","0.8726912106530029","0.8630136505590419","0.8762734418844316"
"672","1344","1344","1344","0.8710798707961009","0.8619054221549229","0.8763757187472996"
"673","1346","1346","1346","0.8730589007218406","0.8684234878185954","0.8765121023034947"
"674","1348","1348","1348","0.8715619317281078","0.8656039928299789","0.8752998908218508"
"675","1350","1350","1350","0.872261051005643","0.8685064677951454","0.8767823108448405"
"676","1352","1352","1352","0.8709756939153216","0.866948889642951","0.8746011544689698"
"677","1354","1354","1354","0.8711547147783861","0.8671812409737965","0.8761126600308438"
"678","1356","1356","1356","0.871601355668734","0.8679963897633205","0.8748855022120207"
"679","1358","1358","1358","0.872562583816268","0.8686799298351636","0.8755091254371017"
"680","1360","1360","1360","0.8730367518910217","0.8706275627306427","0.8756645767065079"
"681","1362","1362","1362","0.8727285018729504","0.8701651921607154","0.8744516193960746"
"682","1364","1364","1364","0.8698774464325554","0.8666024471284012","0.8755454897679307"
"683","1366","1366","1366","0.8693690133380072","0.8669787239089717","0.8714158277048668"
"684","1368","1368","1368","0.8711970230174261","0.8668636034774421","0.8746793816289078"
"685","1370","1370","1370","0.8730888352315155","0.8694320688243358","0.8765479015139435"
"686","1372","1372","1372","0.8739969229279076","0.8731276381722928","0.8749358666889288"
"687","1374","1374","1374","0.8741136011107109","0.8727036340637913","0.8749519895237574"
"688","1376","1376","1376","0.8736019148516487","0.8729724176589552","0.8741533594572618"
"689","1378","1378","1378","0.8746182680810023","0.8708131577566114","0.8773261672989751"
"690","1380","1380","1380","0.8762200436155378","0.8753633426373149","0.8780062164617715"
"691","1382","1382","1382","0.87377077813798","0.8684235727365259","0.8778018025578576"
"692","1384","1384","1384","0.8750183008481646","0.872615166477708","0.8799799878497268"
"693","1386","1386","1386","0.8727743348294652","0.8687383195168027","0.8749330170764094"
"694","1388","1388","1388","0.8730260163130401","0.8690033920464613","0.875307775493535"
"695","1390","1390","1390","0.8734623189694476","0.8710683848895031","0.8758882366507811"
"696","1392","1392","1392","0.8723350544116256","0.8698431897120044","0.8758459509149218"
"697","1394","1394","1394","0.8722759280567812","0.8705082918281911","0.8751252948569659"
"698","1396","1396","1396","0.8726110524023664","0.8688090943392478","0.8743161471486858"
"699","1398","1398","1398","0.8727536400822962","0.871390879632679","0.8738967324472912"
"700","1400","1400","1400","0.872361810717266","0.8700754705494839","0.8754824828818767"
"701","1402","1402","1402","0.8713596304094592","0.8686366184565716","0.8743218728318437"
"702","1404","1404","1404","0.8717330342068601","0.8670072709954642","0.8757064383949463"
"703","1406","1406","1406","0.8730392864121292","0.8701836752715028","0.8748976543523195"
"704","1408","1408","1408","0.8719299220363114","0.8677458844657571","0.8755320817095726"
"705","1410","1410","1410","0.8727411220311648","0.8680676503196544","0.8777336036083158"
"706","1412","1412","1412","0.8709429256945066","0.8675598951779252","0.8746520296015349"
"707","1414","1414","1414","0.8730477167447578","0.8691128634236532","0.8764994810465327"
"708","1416","1416","1416","0.8707647638187683","0.8692405038496472","0.8744817239790958"
"709","1418","1418","1418","0.8691472376046173","0.8671159214810645","0.8712678401711501"
"710","1420","1420","1420","0.8727295474325771","0.8686533018150407","0.8762257695731821"
"711","1422","1422","1422","0.8712683457289344","0.8708315142133038","0.871972271375912"
"712","1424","1424","1424","0.8722448668984765","0.8657694953041272","0.8762861420741911"
"713","1426","1426","1426","0.8694946071137126","0.8631424619993399","0.8774629457398876"
"714","1428","1428","1428","0.8716671355920214","0.8682003973888522","0.8768456323859256"
"715","1430","1430","1430","0.8734193318834356","0.869983543695501","0.8763217382319044"
"716","1432","1432","1432","0.8705847843874901","0.8679492055937362","0.8747663091919149"
"717","1434","1434","1434","0.8717159606972384","0.8660147288741054","0.8777216410438786"
"718","1436","1436","1436","0.8738762762471411","0.8695796265436159","0.8767302828287161"
"719","1438","1438","1438","0.8743587568349881","0.8715120461345961","0.8784532997826049"
"720","1440","1440","1440","0.8729725121565238","0.870877584284659","0.8754792491042785"
"721","1442","1442","1442","0.8728659546201355","0.8646431411891907","0.8786349644245784"
"722","1444","1444","1444","0.8749339005657919","0.870487271627349","0.8792771492298667"
"723","1446","1446","1446","0.8748903207229157","0.8715372719253596","0.8762346671326802"
"724","1448","1448","1448","0.8734633778196665","0.8666993949938527","0.8802481966001078"
"725","1450","1450","1450","0.8708142475500684","0.8618661517981108","0.8788780033010567"
