"epoch","Name: hopfield_full - _step","Name: hopfield_full - _step__MIN","Name: hopfield_full - _step__MAX","Name: hopfield_full - loss_to_report_val","Name: hopfield_full - loss_to_report_val__MIN","Name: hopfield_full - loss_to_report_val__MAX"
"83","166","166","166","0.15414047938811018","0.15152864001620883","0.1563858394188921"
"84","168","168","168","0.1525270549637747","0.15009587113514788","0.15629134447132126"
"85","170","170","170","0.15150803074847635","0.14797906083687104","0.1547017611109186"
"86","172","172","172","0.15134198806997362","0.14915146070585586","0.15246770713457375"
"87","174","174","174","0.15077703339427254","0.14980513163427772","0.1515323775529163"
"88","176","176","176","0.15023536633169124","0.14832329868961341","0.15196827654581435"
"89","178","178","178","0.15057910509349748","0.14843258351278243","0.15367777335187846"
"90","180","180","180","0.15028230788180622","0.14767373352656252","0.1527507241518527"
"91","182","182","182","0.150184675637644","0.14835577693768157","0.15219102704494133"
"92","184","184","184","0.1512127562466688","0.14828021348565396","0.1529536936249399"
"93","186","186","186","0.14959812164007055","0.1471898657018616","0.151134821640944"
"94","188","188","188","0.1503455915792676","0.14795487676057453","0.15271125025587617"
"95","190","190","190","0.14977423153261737","0.14795172163280995","0.15314894432082546"
"96","192","192","192","0.15001618733006916","0.14687768854070507","0.15348650221151197"
"97","194","194","194","0.15117807876983008","0.15008332400082908","0.15372313982973046"
"98","196","196","196","0.15029003560223064","0.14637204221618028","0.15251461889347767"
"99","198","198","198","0.15139941065510037","0.14819650567455736","0.15505283792925978"
"100","200","200","200","0.14824622241922558","0.14418032656798188","0.1529471413272459"
"101","202","202","202","0.14933850099976853","0.1464255519045367","0.15310386780782992"
"102","204","204","204","0.14920539053731752","0.144978497763546","0.15241579876167724"
"103","206","206","206","0.14954861642128256","0.1480598063727515","0.1515842133245814"
"104","208","208","208","0.14918662809795358","0.14748889387932074","0.1532691985657516"
"105","210","210","210","0.14989010221657578","0.1480375806110582","0.1516342628593417"
"106","212","212","212","0.1501488840435914","0.1453118329893634","0.15481932082067096"
"107","214","214","214","0.14961863054940244","0.14791269992587258","0.15248397725573826"
"108","216","216","216","0.14989153884005596","0.14741093155967872","0.15400165667087581"
"109","218","218","218","0.14887183023581288","0.14758700683225093","0.1497455871870985"
"110","220","220","220","0.15012116297546602","0.14701251220115147","0.1519411405205166"
"111","222","222","222","0.14860022296410053","0.14685090943752008","0.1512416880541692"
"112","224","224","224","0.15047020271135197","0.14792678774349632","0.15520231896751788"
"113","226","226","226","0.14841933024366122","0.1465552796556348","0.15162805649930236"
"114","228","228","228","0.14911025119587595","0.14656623402857294","0.1522222953984514"
"115","230","230","230","0.14915756176461345","0.1470726275278399","0.15105466971842477"
"116","232","232","232","0.14906818620941384","0.14648825388527933","0.1508710657450663"
"117","234","234","234","0.14971970255426661","0.14849509965659877","0.151470577569762"
"118","236","236","236","0.1497119444258419","0.14628548753175813","0.15201313578546333"
"119","238","238","238","0.14800216364678134","0.14553273089170476","0.15248259498066788"
"120","240","240","240","0.14932000626836145","0.14781446710836998","0.1513568222591785"
"121","242","242","242","0.14890474848726837","0.14746392427407357","0.15265188215081169"
"122","244","244","244","0.1503816070297342","0.14823762862414305","0.15219087014882937"
"123","246","246","246","0.14870154613447034","0.1459835033829605","0.15433836046163293"
"124","248","248","248","0.14904028239126627","0.14569423368387083","0.15174351910397094"
"125","250","250","250","0.14738742565674987","0.14512751883799196","0.15030471463461184"
"126","252","252","252","0.14903132053233037","0.14727074827640213","0.15114857368765555"
"127","254","254","254","0.1491005923599137","0.14595547902370698","0.15132737113651815"
"128","256","256","256","0.14783591861389528","0.14498708312382283","0.1495527935398066"
"129","258","258","258","0.148448148887523","0.14653184208068637","0.15219682383605437"
"130","260","260","260","0.14733072219987514","0.14627742555564224","0.14922100446472605"
"131","262","262","262","0.1484953295479754","0.14681370782521452","0.1510087178579733"
"132","264","264","264","0.14825598187549321","0.1469303019588773","0.14988192919275914"
"133","266","266","266","0.14793704170354788","0.14576375634116273","0.15088828460414275"
"134","268","268","268","0.14781859819705295","0.1453257787770255","0.14996151027744362"
"135","270","270","270","0.14853502120882195","0.1456264844819773","0.15100292498808243"
"136","272","272","272","0.14813267985909018","0.1469720751555206","0.14941875274700941"
"137","274","274","274","0.1484820160045359","0.1473577780433931","0.1495154627909016"
"138","276","276","276","0.1480215014049399","0.14601501816558293","0.1513658926394811"
"139","278","278","278","0.14805023146102197","0.14496423725048083","0.15106891141575768"
"140","280","280","280","0.14990312777056838","0.1478366569391128","0.1521303979841231"
"141","282","282","282","0.14876005164928813","0.146285567415436","0.15394383572189957"
"142","284","284","284","0.1505938656956014","0.1493102953027389","0.15227573098818234"
"143","286","286","286","0.1487930885479187","0.14599607340188045","0.15220638364826863"
"144","288","288","288","0.1490480851733414","0.14763446793502658","0.1515496293156565"
"145","290","290","290","0.14839162318834465","0.14600168186170315","0.15300971828529414"
"146","292","292","292","0.14854262015075387","0.14719585931986304","0.15047129788540423"
"147","294","294","294","0.14938628390827818","0.14628206972535837","0.15220123040189956"
"148","296","296","296","0.1499201602649574","0.14746786067956455","0.15272570403098532"
"149","298","298","298","0.14857847676173175","0.1436940668245061","0.15163303082648605"
"150","300","300","300","0.1488159892585674","0.1466848455140098","0.15288490701319613"
"151","302","302","302","0.14891543542221367","0.14715431371898552","0.15089889137243656"
"152","304","304","304","0.14880547335701766","0.14514792736651289","0.1516082663326362"
"153","306","306","306","0.14843901791761355","0.14467353937499836","0.15167371559301282"
"154","308","308","308","0.14967947951690777","0.14808318799344072","0.15103400104272163"
"155","310","310","310","0.1500077073996315","0.14905004777929962","0.15078278829648695"
"156","312","312","312","0.14931405112753954","0.14892210647011916","0.1497672380829492"
"157","314","314","314","0.14868013905193267","0.1450983793595","0.15278860729869792"
"158","316","316","316","0.14734387592676335","0.14502600740922858","0.15034604486931785"
"159","318","318","318","0.149658009651438","0.14713331808527408","0.15176868722141185"
"160","320","320","320","0.14975042546639256","0.14631133733259447","0.153268435762066"
"161","322","322","322","0.14834797660514248","0.14685369851038638","0.1492035367301763"
"162","324","324","324","0.14903598604177812","0.14500152923807205","0.15188281751799373"
"163","326","326","326","0.1490153784776443","0.147586940394455","0.15034195340776238"
"164","328","328","328","0.14748590231756245","0.1457886917023541","0.1494146659188283"
"165","330","330","330","0.14903627194770178","0.14653089637517308","0.15273449830387026"
"166","332","332","332","0.1480188771136624","0.1459206106054696","0.15131754115127663"
"167","334","334","334","0.14739792861423848","0.14558382406038714","0.1493452921916621"
"168","336","336","336","0.14837523231267657","0.14635194785475625","0.15023880526140024"
"169","338","338","338","0.1487486089235886","0.1465463712328188","0.14987029181794334"
"170","340","340","340","0.14829770255599797","0.1453602851064282","0.15247751342213087"
"171","342","342","342","0.1480135021521831","0.14655092929144142","0.14955624489695019"
"172","344","344","344","0.1499393663419632","0.14725908648101496","0.15283407499757443"
"173","346","346","346","0.14965340852293402","0.1470147374573572","0.15173152952342056"
"174","348","348","348","0.14816970633676196","0.14600472778617016","0.1503503607655949"
"175","350","350","350","0.1497702947511778","0.14704228470751057","0.1520510582836775"
"176","352","352","352","0.1501428094955835","0.14723463105931597","0.15301348135721815"
"177","354","354","354","0.14972671327164253","0.14713833304564858","0.15232827497382861"
"178","356","356","356","0.14874226544407226","0.14775522498196395","0.15128582598443335"
"179","358","358","358","0.14957414352964626","0.14475444531645948","0.15344381587725664"
"180","360","360","360","0.14864312605710744","0.1473789852297064","0.14960459928786873"
"181","362","362","362","0.14987075174972442","0.1477450711961152","0.1513038342506838"
"182","364","364","364","0.1500797492983369","0.145810465124165","0.15328152592183245"
"183","366","366","366","0.14896529279775095","0.14652854278621602","0.15292206697968935"
"184","368","368","368","0.1503392965970125","0.1463072935349285","0.15460561989079377"
"185","370","370","370","0.149713441200834","0.14674983630988075","0.1527088610648354"
"186","372","372","372","0.1481166193592398","0.14553475110831832","0.15083412912572097"
"187","374","374","374","0.14777239526244373","0.1457913017348742","0.1515062271439097"
"188","376","376","376","0.1490710050456015","0.14694485402044757","0.15087602045651197"
"189","378","378","378","0.14997746479703178","0.14827673363128135","0.15161809960794015"
"190","380","380","380","0.1489778178919387","0.14660323279338963","0.15152968689224827"
"191","382","382","382","0.14862143294254998","0.14488876701288111","0.15220651865147564"
"192","384","384","384","0.14905359674809132","0.14610071598794955","0.15422850810167643"
"193","386","386","386","0.15022650453245387","0.14631268641797274","0.15559827705149226"
"194","388","388","388","0.14957127497327413","0.14885126497480577","0.15018076510933248"
"195","390","390","390","0.14874474938578616","0.14506820738138118","0.15258457288534322"
"196","392","392","392","0.14833147047707987","0.14618612575684287","0.15008286899069034"
"197","394","394","394","0.14979235816101416","0.14554075414624984","0.1525128516171664"
"198","396","396","396","0.1483810890526458","0.14588113044917878","0.1501087331058381"
"199","398","398","398","0.14742573932604996","0.14538771060125255","0.14922327918311065"
"200","400","400","400","0.14901934995889876","0.1466893341172837","0.15090888528223642"
"201","402","402","402","0.1468813877125991","0.14583752202877265","0.1499126324753164"
"202","404","404","404","0.1485493099917569","0.14728911287775262","0.14967512928385132"
"203","406","406","406","0.14850608327974738","0.1456478725023475","0.1512543813550928"
"204","408","408","408","0.15022692073824542","0.14860322913457294","0.1512298280576367"
"205","410","410","410","0.14789161007532337","0.14580947652883539","0.15044435288903613"
"206","412","412","412","0.1513005871950459","0.14615936370392943","0.15547946658190123"
"207","414","414","414","0.1496421103851622","0.14741661840981135","0.1526635519640621"
"208","416","416","416","0.14843507510712456","0.14483410470346506","0.15044634525718695"
"209","418","418","418","0.14937421621076016","0.14851827660814798","0.1516039407653714"
"210","420","420","420","0.14879835987318107","0.14649110537609297","0.15286481643744917"
"211","422","422","422","0.14960769439197136","0.146379651046111","0.15208259044575131"
"212","424","424","424","0.1487129846004335","0.14622970702883104","0.15033871800255774"
"213","426","426","426","0.1490024035654978","0.14678248730892682","0.1506799025727545"
"214","428","428","428","0.1485144787770481","0.146954603166247","0.14963666171430726"
"215","430","430","430","0.1486258605736404","0.14652529124802813","0.15016025003549993"
"216","432","432","432","0.1502191988030913","0.14706979073174337","0.15390181528855487"
"217","434","434","434","0.1481487926520546","0.1462864329605434","0.1498117111464294"
"218","436","436","436","0.14930310154987242","0.1477213462309823","0.15264233159685645"
"219","438","438","438","0.14959927370072784","0.14501605632631892","0.15329424764338712"
"220","440","440","440","0.14913016736336598","0.1472450919268597","0.15021139791122914"
"221","442","442","442","0.14965555588221272","0.14623761765828688","0.1517336759964647"
"222","444","444","444","0.1510665339560311","0.14925851876086968","0.15301244350216292"
"223","446","446","446","0.15054920914780617","0.14703260958718717","0.15251000237650536"
"224","448","448","448","0.14918548258417116","0.14753557752013616","0.15329859999942977"
"225","450","450","450","0.14936134468646936","0.14726199013505492","0.15103773337161194"
"226","452","452","452","0.14958771521236863","0.14686092346885907","0.15150879829490754"
"227","454","454","454","0.1499418910843488","0.14811808664848328","0.15258842582090085"
"228","456","456","456","0.14960910987308118","0.1484477875980027","0.1512719178395289"
"229","458","458","458","0.14951652411407054","0.1456203997068937","0.15363050460356334"
"230","460","460","460","0.1503019200031869","0.1484621116472246","0.15145063900301806"
"231","462","462","462","0.14969054908590387","0.14793433727730054","0.15270739277445577"
"232","464","464","464","0.15126389346349398","0.1504694854297974","0.15303287686528935"
"233","466","466","466","0.14900067935686184","0.14715797398970054","0.1515714386474722"
"234","468","468","468","0.15105360731055742","0.14497604163236208","0.15452210960935536"
"235","470","470","470","0.1505891140006913","0.14575390441765312","0.15464212413835923"
"236","472","472","472","0.1502058732435085","0.14809129931880696","0.1518034284872043"
"237","474","474","474","0.14943980413285213","0.14766667061623248","0.15140684731630052"
"238","476","476","476","0.14859086764154555","0.14715684910934018","0.1512938274256151"
"239","478","478","478","0.1500962521834462","0.1485077784885494","0.1529392424887399"
"240","480","480","480","0.14891667820459337","0.14727883769150393","0.15021932277886363"
"241","482","482","482","0.14857096327007502","0.1465288900277965","0.1517669714501492"
"242","484","484","484","0.1507743213365677","0.14552576545920923","0.15381270460347735"
"243","486","486","486","0.15021378717011338","0.14858621754379023","0.1525742085310922"
"244","488","488","488","0.14981555222896298","0.14733350034316228","0.15259316586988225"
"245","490","490","490","0.15022989296129982","0.14864792900279417","0.15227167201740194"
"246","492","492","492","0.14911632933779206","0.1476676497955204","0.14995247831316386"
"247","494","494","494","0.14921808644365842","0.14799735976462508","0.15274574761695173"
"248","496","496","496","0.1492005825714064","0.14848444121683044","0.15053393956190889"
"249","498","498","498","0.15033280455569814","0.14798181248508746","0.15290192751107204"
"250","500","500","500","0.15109697912407677","0.14758989703053282","0.1536480647372327"
"251","502","502","502","0.1503192529496064","0.14647586245881355","0.15511247500031228"
"252","504","504","504","0.1495900643415638","0.1482701438135489","0.15170741157968334"
"253","506","506","506","0.1505050888887932","0.14948607684585502","0.15212424623831539"
"254","508","508","508","0.14993759275477866","0.14848553291915753","0.15152803489690453"
"255","510","510","510","0.14932483540036487","0.1462389403103542","0.1508082693824892"
"256","512","512","512","0.14974633390972036","0.14798070717093328","0.15326486502630324"
"257","514","514","514","0.15035332596973777","0.1480873300387563","0.1516507444283771"
"258","516","516","516","0.15133121703812186","0.14880051479629464","0.15485385531832185"
"259","518","518","518","0.14970672759272588","0.1458749724795682","0.1523273807356483"
"260","520","520","520","0.14931857475216082","0.14783848123762275","0.15137466760216112"
"261","522","522","522","0.14971485542680274","0.14665870316193116","0.1519032782138055"
"262","524","524","524","0.15036421078503986","0.1458661105246046","0.153457969359059"
"263","526","526","526","0.15060757511101194","0.14847995857261004","0.15325952690148256"
"264","528","528","528","0.15057749578077487","0.14626661983820033","0.1542072290107012"
"265","530","530","530","0.14966328362889633","0.14862742996369088","0.15233081133246235"
"266","532","532","532","0.1498764392404542","0.14683838518141","0.15175368246662946"
"267","534","534","534","0.14950542012121298","0.14837722143423152","0.15052271183254876"
"268","536","536","536","0.14808695809629374","0.14473319416341007","0.14954741100768018"
"269","538","538","538","0.15013866364170805","0.14819158418031259","0.15266534008737326"
"270","540","540","540","0.14964662163769926","0.14804775690362143","0.15078276800380913"
"271","542","542","542","0.1487765695882905","0.14645580905741792","0.15198901354411892"
"272","544","544","544","0.14924653437923854","0.1467479297454723","0.15245553303462275"
"273","546","546","546","0.14983258110116104","0.14642969844661183","0.15186031682855927"
"274","548","548","548","0.15000821645552723","0.14894743694074145","0.15186406901535188"
"275","550","550","550","0.14983863267011555","0.14739699713966503","0.15310627780112787"
"276","552","552","552","0.14993314282184536","0.14878435878432902","0.15209071332219806"
"277","554","554","554","0.1496912806594287","0.14727899160859892","0.15191172889171775"
"278","556","556","556","0.15061331000954786","0.14785911876467553","0.15347273074628662"
"279","558","558","558","0.1488265369835068","0.14645542459212918","0.15195247302896425"
"280","560","560","560","0.14932776663412595","0.14710592924495294","0.15274896476673383"
"281","562","562","562","0.15020547953578406","0.14920554609248046","0.15125510620581176"
"282","564","564","564","0.14905635862809383","0.14671948932337417","0.15190815960688725"
"283","566","566","566","0.1505004852896185","0.14926865386688937","0.15198915296211987"
"284","568","568","568","0.15113657334147557","0.14871930349066614","0.15562363809481147"
"285","570","570","570","0.1509517603820752","0.14583470957449712","0.15429845453738955"
"286","572","572","572","0.15098331809419765","0.1466183926919721","0.15394277573016762"
"287","574","574","574","0.15091409217081858","0.14850157196067573","0.15285552117431794"
"288","576","576","576","0.14932457792881348","0.14683364999982715","0.15209766228888488"
"289","578","578","578","0.14991718083419137","0.14503397338700685","0.15351456844146974"
"290","580","580","580","0.15100382277149355","0.14631630424143638","0.1549892184475925"
"291","582","582","582","0.14969230375353987","0.14783956604919196","0.15147104460889246"
"292","584","584","584","0.1492691780044834","0.14706812502394997","0.1505909757166577"
"293","586","586","586","0.1487570513279916","0.1464902744145761","0.15112690354894412"
"294","588","588","588","0.14936724756372832","0.14740770691809676","0.15160963268999994"
"295","590","590","590","0.1496033399206448","0.14639331139912892","0.15142768311311616"
"296","592","592","592","0.15201012405664596","0.14937506058875663","0.1540939551209137"
"297","594","594","594","0.1510982316162513","0.14958340533483488","0.15282412246133442"
"298","596","596","596","0.15053305978119463","0.14640033050661092","0.15282619610105894"
"299","598","598","598","0.15021356180733825","0.14700887845181862","0.15264688191020204"
"300","600","600","600","0.15082927338176824","0.1470145384375376","0.15377267472074432"
"301","602","602","602","0.15055725798135952","0.14698703955349077","0.15604662192776836"
"302","604","604","604","0.14968339998574362","0.1474103425942374","0.15172538521124798"
"303","606","606","606","0.1495316994614923","0.1476232098567476","0.151383294262016"
"304","608","608","608","0.1499679783544481","0.1471642540371333","0.15265814674223793"
"305","610","610","610","0.1510696732307481","0.14787113344568906","0.1554574780402626"
"306","612","612","612","0.14944078027925287","0.14491979656334925","0.1527791111371872"
"307","614","614","614","0.14906667502592885","0.14521386641752804","0.15319035217789215"
"308","616","616","616","0.15021927185809383","0.14422465471940346","0.15433752133831335"
"309","618","618","618","0.14852230221927715","0.1465807896291529","0.15094025592033172"
"310","620","620","620","0.15266888562436523","0.15210839260901982","0.15382146130475208"
"311","622","622","622","0.15137585786412688","0.15017511052779847","0.15521436933955632"
"312","624","624","624","0.15167133452803855","0.14908037617079625","0.15359737492387746"
"313","626","626","626","0.15094484539775482","0.14736459865207105","0.15587449154595753"
"314","628","628","628","0.1496850151844114","0.14711934752795913","0.1519527244136206"
"315","630","630","630","0.14904066642381425","0.14604302203992395","0.15200586943229127"
"316","632","632","632","0.15016699373458042","0.14712245234174662","0.15120582043692002"
"317","634","634","634","0.1536428503732033","0.1490665634922325","0.15722509098200702"
"318","636","636","636","0.150786832589226","0.14815845781482612","0.15295473285398162"
"319","638","638","638","0.15145950394320512","0.14780219684137044","0.15398096545965112"
"320","640","640","640","0.1516102392279038","0.1478914511118679","0.15371260461323666"
"321","642","642","642","0.15252881229722526","0.1494429437127146","0.1558201245091533"
"322","644","644","644","0.15126842574170457","0.14826053310165924","0.1544615763384745"
"323","646","646","646","0.1512910594396444","0.1497915205080269","0.1547018582647001"
"324","648","648","648","0.15074886650132774","0.14840279931793088","0.15367103027365936"
"325","650","650","650","0.15007261352666307","0.14684144158643844","0.15346778643018422"
"326","652","652","652","0.14914932467950273","0.1464216225980628","0.1517088666056081"
"327","654","654","654","0.14989428630275023","0.14641970777090949","0.1519600745068557"
"328","656","656","656","0.15151426869877554","0.15002419132340508","0.15285100922484304"
"329","658","658","658","0.1502695786856506","0.14368948985937666","0.1559353669115149"
"330","660","660","660","0.1518517557484044","0.1485201719709087","0.15359901753533406"
"331","662","662","662","0.1493894159404454","0.1472016094166637","0.15137469288587163"
"332","664","664","664","0.14971923105528312","0.14579250857516732","0.1524353657534148"
"333","666","666","666","0.14929076325592985","0.1471326955499137","0.1511096231473236"
"334","668","668","668","0.15023115275057458","0.14725760917265102","0.15256702635098135"
"335","670","670","670","0.15005201650425876","0.14680648140162963","0.1526442410543251"
"336","672","672","672","0.1520779724925872","0.1494286036694015","0.15450096409397965"
"337","674","674","674","0.15176995893521084","0.15031558297789038","0.1529059124678606"
"338","676","676","676","0.15178010920563756","0.15069211380893263","0.15255835908696996"
"339","678","678","678","0.15154014425626966","0.145912190530045","0.15408873727639033"
"340","680","680","680","0.15187417958430632","0.14824277673800695","0.15624820716611884"
"341","682","682","682","0.14996103609076467","0.14817154324892906","0.1528114584992013"
"342","684","684","684","0.15229747880630318","0.1497985244085201","0.15427254046625044"
"343","686","686","686","0.15285814781096352","0.1507221092432996","0.15447604142026783"
"344","688","688","688","0.15228491007707987","0.1519781605770365","0.15281840763502122"
"345","690","690","690","0.15174835519545565","0.15017696015937995","0.15480904294674722"
"346","692","692","692","0.15117904051764394","0.14903463281529747","0.15463270510653673"
"347","694","694","694","0.1519788774999667","0.14859279132626066","0.153384577584326"
"348","696","696","696","0.15144147343077458","0.14849471003461892","0.15563709024595018"
"349","698","698","698","0.15144441384759832","0.150143513064423","0.15534667434383548"
"350","700","700","700","0.1515443735411888","0.14867316732168695","0.156638400028272"
"351","702","702","702","0.15182191653752625","0.14916740555236652","0.15310108334494338"
"352","704","704","704","0.15171421197275486","0.14996420751762166","0.15279655525314126"
"353","706","706","706","0.1503941756323301","0.14622458594143364","0.15245808048131568"
"354","708","708","708","0.15138127446375688","0.14937153057387395","0.15350309519815603"
"355","710","710","710","0.14931284114375137","0.14646598902212316","0.15083583174033563"
"356","712","712","712","0.14995269255247295","0.1474184540957008","0.15268542717868425"
"357","714","714","714","0.15061460856808961","0.1494373274749376","0.15366491818673295"
"358","716","716","716","0.1500613649681974","0.1478596118504403","0.15244398766801334"
"359","718","718","718","0.15125897463066026","0.14700833058306173","0.1552512331985747"
"360","720","720","720","0.15159384536367862","0.14734271816498407","0.15662826218825648"
"361","722","722","722","0.1501474348421924","0.14750835933233297","0.15379464870543832"
"362","724","724","724","0.15177454763013842","0.14862186475627834","0.15687351864688429"
"363","726","726","726","0.15093433178788654","0.14814520107234525","0.15577109718180002"
"364","728","728","728","0.15135607679744897","0.14917430514073643","0.153842189685379"
"365","730","730","730","0.1510190767784525","0.14850878799298167","0.15478824990838044"
"366","732","732","732","0.15361281155573972","0.15125896561218924","0.1556552802809984"
"367","734","734","734","0.15293593069391012","0.15028615976919754","0.15604260459013702"
"368","736","736","736","0.15067960451679246","0.14920525858566067","0.15218694409214853"
